,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39590.775818288326,21568.5842052502,0.992354727112769,8.1025218963623,1.59074495789731,87.8306433280291,125.67863908464,179.740622868834,20.6842002868652,69.9499740600586,167.594177246094,73.0,102.0,50.0,204.0,143.0,222.0,39591.0,87.8306433280291,125.67863908464,179.740622868834
1,2,corticospinal_L,Left,18947.892708063126,12433.9247391789,0.969535081497287,4.08242416381836,1.65268066480009,81.8175533037788,122.509130251214,182.352068819928,24.3517017364502,63.5185546875,99.4139785766602,69.0,98.0,81.0,183.0,129.0,223.0,37896.0,81.8175533037788,122.509130251214,182.352068819928
2,3,inferior_fronto_occipital_L,Left,14792.916235506535,9433.00879984811,0.989908681195264,7.05682706832886,1.63299592437467,71.0842290272426,130.201852227405,155.74055296424,25.9531440734863,36.0734519958496,183.146850585938,49.0,95.0,50.0,195.0,135.0,174.0,44379.0,71.0842290272426,130.201852227405,155.74055296424
3,4,inferior_longitudinal_fasciculus_L,Left,11877.932741522789,7014.60142848229,0.993577017547539,8.83720874786377,1.95114846224632,63.2634281865634,109.756524667452,141.23118370096,15.4689645767212,27.0537242889404,136.70246887207,41.0,101.0,51.0,161.0,126.0,161.0,47512.0,63.2634281865634,109.756524667452,141.23118370096
4,5,superior_longitudinal_fasciculus_L,Left,10321.94155228138,6183.01330132124,0.972377951286942,4.28427124023438,1.49144789542736,53.7787250532842,115.85913582639,167.759542724278,17.3117008209229,44.8289451599121,74.1680221557617,36.0,69.0,90.0,147.0,142.0,193.0,51610.0,53.7787250532842,115.85913582639,167.759542724278
5,6,uncinate_L,Left,2564.9854758381844,2792.04335091772,0.941402957675963,2.9648609161377,1.02295518632414,68.0869395711501,159.6261208577,144.692007797271,20.1656856536865,27.7804374694824,59.7884521484375,50.0,89.0,136.0,191.0,130.0,159.0,15390.0,68.0869395711501,159.6261208577,144.692007797271
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
