,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4451.0,2716.17939279899,0.935276024669889,2.82550406455994,1.49207759901061,85.428892383734,160.419905639182,155.408896877106,12.9469871520996,21.2465553283691,36.5817642211914,78.0,92.0,143.0,178.0,138.0,170.0,4459902.0,85.428892383734,160.419905639182,155.408896877106
40,1003,left caudal middle frontal,outer,7256.0,5211.12507319417,0.809829731341715,1.70455026626587,2.43629817142504,56.4636163175303,156.686190738699,169.511990077178,24.9268798828125,28.3342304229736,42.4891204833984,36.0,74.0,138.0,176.0,148.0,186.0,7277768.0,56.4636163175303,156.686190738699,169.511990077178
41,1005,left cuneus,outer,3651.0,4103.40568304175,0.894756873950566,2.23937273025513,2.04171123893769,79.6633798959189,61.2130923034785,152.866885784717,18.8999671936035,33.4537353515625,42.3240699768066,63.0,88.0,40.0,79.0,132.0,175.0,3669255.0,79.6633798959189,61.2130923034785,152.866885784717
42,1006,left entorhinal,outer,1958.0,1382.07052517708,0.888817586397625,2.18216180801392,0.801693345715852,67.4606741573034,135.573544433095,100.992849846782,11.533145904541,19.6821460723877,25.1671905517578,54.0,78.0,124.0,147.0,91.0,108.0,1969748.0,67.4606741573034,135.573544433095,100.992849846782
43,1007,left fusiform,outer,8843.0,5718.80271627993,0.975218627685918,4.51990985870361,1.55382755987341,51.4668099061404,97.2520637792604,113.652493497682,15.2923231124878,24.7614097595215,69.1199188232422,37.0,67.0,61.0,134.0,92.0,130.0,8904901.0,51.4668099061404,97.2520637792604,113.652493497682
44,1008,left inferior parietal,outer,14801.0,9879.63164540426,0.859988120082369,1.95957767963409,2.13554718704979,45.7951489764205,78.5727991351936,162.534693601784,25.0480861663818,39.0814666748047,49.0836715698242,28.0,65.0,53.0,104.0,145.0,186.0,14919408.0,45.7951489764205,78.5727991351936,162.534693601784
45,1009,left inferior temporal,outer,11799.0,8206.08981691005,0.986007193219657,5.9987006187439,1.15566124381755,39.2187473514705,118.119332146792,104.147300618697,15.8607149124146,32.259162902832,95.1436767578125,20.0,70.0,74.0,153.0,84.0,128.0,11905191.0,39.2187473514705,118.119332146792,104.147300618697
46,1010,left isthmus cingulate,outer,2238.0,2019.44708704452,0.93873039377076,2.9014744758606,0.802913946507221,81.2104557640751,95.8480786416443,149.90527256479,16.1575412750244,17.8500938415527,46.8806953430176,67.0,88.0,85.0,110.0,126.0,168.0,2260380.0,81.2104557640751,95.8480786416443,149.90527256479
47,1011,left lateral occipital,outer,10942.0,8678.40819803434,0.949943318940846,3.20079565048218,2.42410715654693,54.2781941144215,56.6389142752696,136.117620179126,19.1960487365723,41.8375549316406,61.4426307678223,31.0,81.0,38.0,86.0,116.0,162.0,11062362.0,54.2781941144215,56.6389142752696,136.117620179126
48,1012,left lateral orbitofrontal,outer,7440.0,5745.48287046208,0.970719099721225,4.16289472579956,1.34582093983631,66.3728494623656,171.84502688172,110.11814516129,14.20543384552,34.568058013916,59.1357231140137,44.0,87.0,144.0,203.0,99.0,122.0,7529280.0,66.3728494623656,171.84502688172,110.11814516129
