,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,43013.0,22474.5079343064,0.994185236887219,9.28648281097412,1.59950201511268,87.3320159021691,127.468788505801,178.167856229512,19.1870365142822,70.73828125,178.180084228516,74.0,101.0,48.0,210.0,137.0,222.0,43013.0,87.3320159021691,127.468788505801,178.167856229512
1,2,corticospinal_L,Left,20660.0,13158.3023638135,0.972749577144002,4.31297969818115,1.64250172115552,82.8996611810261,123.926960309777,181.433107454017,24.002799987793,67.3830184936523,103.523590087891,72.0,99.0,80.0,190.0,126.0,223.0,41320.0,82.8996611810261,123.926960309777,181.433107454017
2,3,inferior_fronto_occipital_L,Left,15100.0,9726.58499745619,0.99102631646952,7.48128414154053,1.65429107743607,72.2607947019868,129.84357615894,152.040860927152,25.8882827758789,32.745979309082,193.677597045898,51.0,97.0,45.0,201.0,136.0,176.0,45300.0,72.2607947019868,129.84357615894,152.040860927152
3,4,inferior_longitudinal_fasciculus_L,Left,13127.0,7346.38675126383,0.994941950458393,9.95504665374756,1.92865543430607,67.0007617886798,104.872552753866,138.813590310048,14.1606855392456,26.2766666412354,140.970291137695,46.0,102.0,45.0,159.0,120.0,164.0,52508.0,67.0007617886798,104.872552753866,138.813590310048
4,5,superior_longitudinal_fasciculus_L,Left,10278.0,6299.96390793769,0.9698402034843,4.10270500183105,1.54063751502804,57.7755399883246,114.776804825842,164.490756956606,17.0017280578613,44.3826217651367,69.7530746459961,41.0,71.0,88.0,149.0,140.0,185.0,51390.0,57.7755399883246,114.776804825842,164.490756956606
5,6,uncinate_L,Left,2492.0,2673.36803509168,0.954690441284234,3.36020731925964,1.13560552647994,68.669341894061,159.022070626003,138.168940609952,18.2343482971191,27.6541862487793,61.2711906433105,53.0,87.0,134.0,195.0,126.0,153.0,14952.0,68.669341894061,159.022070626003,138.168940609952
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
