,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4089.0,2794.67806048026,0.958011030179687,3.4875853061676,1.66847543753295,92.3340670090487,160.587674247982,184.910980679873,12.0916528701782,19.8972663879395,42.1706695556641,84.0,99.0,141.0,179.0,168.0,203.0,4097178.0,92.3340670090487,160.587674247982,184.910980679873
40,1003,left caudal middle frontal,outer,7717.0,5597.57176756448,0.828381241186266,1.78518927097321,2.94758496461736,66.1350265647272,150.319554230919,195.15757418686,21.4919567108154,30.7149696350098,38.3672103881836,48.0,82.0,133.0,170.0,176.0,213.0,7740151.0,66.1350265647272,150.319554230919,195.15757418686
41,1005,left cuneus,outer,4444.0,4626.21872525727,0.938060027660323,2.88622975349426,2.12808177978335,96.5965346534653,63.3550855085509,165.694869486949,17.1999683380127,33.6062240600586,49.6430587768555,82.0,108.0,43.0,85.0,137.0,188.0,4466220.0,96.5965346534653,63.3550855085509,165.694869486949
42,1006,left entorhinal,outer,1946.0,1279.07395699408,0.904458612941979,2.3443284034729,1.58168664977914,78.8191161356629,139.310894141829,126.340698869476,11.1210861206055,16.8322277069092,26.0714778900146,70.0,87.0,127.0,151.0,119.0,135.0,1957676.0,78.8191161356629,139.310894141829,126.340698869476
43,1007,left fusiform,outer,11123.0,6377.86774163065,0.977935842607935,4.78685426712036,1.69128397989934,68.629416524319,98.2347388294525,131.177739818394,16.4695568084717,24.9645690917969,78.8373718261719,53.0,85.0,65.0,140.0,113.0,145.0,11200861.0,68.629416524319,98.2347388294525,131.177739818394
44,1008,left inferior parietal,outer,12397.0,8546.76952771266,0.865976924525306,1.99966430664062,0.63845080331146,64.1842381221263,73.8362507058159,174.877793014439,22.5991230010986,37.4907188415527,45.1906585693359,49.0,81.0,53.0,96.0,151.0,198.0,12496176.0,64.1842381221263,73.8362507058159,174.877793014439
45,1009,left inferior temporal,outer,13194.0,8340.37609289251,0.985465333057343,5.88662433624268,1.30407898948243,55.6678035470668,116.504244353494,126.006366530241,16.9198246002197,32.1613388061523,99.6006546020508,38.0,82.0,75.0,159.0,107.0,145.0,13312746.0,55.6678035470668,116.504244353494,126.006366530241
46,1010,left isthmus cingulate,outer,2714.0,2157.59558126185,0.948414138701418,3.15423488616943,0.73945399184377,94.9996315401621,98.7840825350037,167.918201915991,14.2267370223999,19.1245040893555,44.8744697570801,83.0,102.0,89.0,112.0,147.0,184.0,2741140.0,94.9996315401621,98.7840825350037,167.918201915991
47,1011,left lateral occipital,outer,13090.0,9453.12976530214,0.951693615464636,3.25680613517761,2.51513472225654,76.8983193277311,57.1188693659282,143.448051948052,18.585205078125,42.2101211547852,60.5284118652344,50.0,104.0,40.0,85.0,124.0,177.0,13233990.0,76.8983193277311,57.1188693659282,143.448051948052
48,1012,left lateral orbitofrontal,outer,7881.0,5387.95487302594,0.98258749670867,5.38211822509766,1.46642437477608,75.1301865245527,178.437000380662,139.901281563253,11.8665895462036,29.5044746398926,63.8673858642578,58.0,92.0,147.0,209.0,131.0,152.0,7975572.0,75.1301865245527,178.437000380662,139.901281563253
