,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3710.0,2655.90965072876,0.95014034901544,3.20695185661316,1.66951884986361,106.288140161725,124.342318059299,190.952291105121,12.2497491836548,19.1966323852539,39.2843551635742,99.0,112.0,106.0,140.0,178.0,202.0,3717420.0,106.288140161725,124.342318059299,190.952291105121
40,1003,left caudal middle frontal,outer,6486.0,5445.93578285525,0.789683128985921,1.62995219230652,2.03371716021302,82.2759790317607,109.578168362627,201.007400555042,23.8763618469238,28.750545501709,38.9173278808594,66.0,96.0,87.0,130.0,182.0,214.0,6505458.0,82.2759790317607,109.578168362627,201.007400555042
41,1005,left cuneus,outer,3526.0,4208.08133950656,0.842198172894922,1.85470902919769,2.27930483419418,105.086500283607,45.3482699943279,142.536868973341,20.4621810913086,31.78515625,37.9513931274414,91.0,115.0,32.0,65.0,118.0,163.0,3543630.0,105.086500283607,45.3482699943279,142.536868973341
42,1006,left entorhinal,outer,2407.0,1582.45156615749,0.747167401046698,1.50458312034607,2.57311898026042,88.681346073951,125.410469464063,126.996260905692,14.9725933074951,22.1051712036133,22.5275115966797,76.0,98.0,113.0,136.0,118.0,138.0,2421442.0,88.681346073951,125.410469464063,126.996260905692
43,1007,left fusiform,outer,9930.0,6625.77468935465,0.971968866550304,4.25333547592163,1.54493756015055,79.9587109768379,87.6469284994965,122.123766364552,16.1433200836182,25.2138156890869,68.662956237793,64.0,94.0,56.0,126.0,112.0,135.0,9999510.0,79.9587109768379,87.6469284994965,122.123766364552
44,1008,left inferior parietal,outer,14631.0,10659.5800494885,0.87588100511456,2.07242226600647,2.33784360644074,72.9976761670426,52.9583760508509,160.366208734878,23.0113296508789,39.8784790039062,47.6891899108887,54.0,91.0,35.0,75.0,133.0,187.0,14748048.0,72.9976761670426,52.9583760508509,160.366208734878
45,1009,left inferior temporal,outer,13085.0,8829.56979202702,0.978002923540762,4.79406690597534,1.35796080000039,65.893465800535,108.653114252961,122.569583492549,18.3087692260742,26.9733905792236,87.7734603881836,49.0,90.0,67.0,145.0,108.0,141.0,13202765.0,65.893465800535,108.653114252961,122.569583492549
46,1010,left isthmus cingulate,outer,2454.0,2173.21530501369,0.94010672288622,2.93358159065247,2.2454901023026,107.532599837001,72.0863895680522,156.393235533822,15.2764492034912,19.4259204864502,44.8147087097168,94.0,114.0,61.0,88.0,135.0,174.0,2478540.0,107.532599837001,72.0863895680522,156.393235533822
47,1011,left lateral occipital,outer,10004.0,8462.53151288998,0.954629603297746,3.35800623893738,2.45805907681565,82.8620551779288,48.4756097560976,126.0024990004,17.9976234436035,38.2071914672852,60.4361305236816,60.0,107.0,28.0,71.0,106.0,147.0,10114044.0,82.8620551779288,48.4756097560976,126.0024990004
48,1012,left lateral orbitofrontal,outer,7700.0,6230.25141354302,0.971799464118726,4.24072360992432,1.47444796514785,87.1222077922078,155.730779220779,152.832727272727,14.3694581985474,31.341703414917,60.936897277832,66.0,105.0,129.0,183.0,135.0,173.0,7792400.0,87.1222077922078,155.730779220779,152.832727272727
