,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,12053.0,4338.85393172763,0.978521062620364,4.85091066360474,1.24938445486057,98.749605907243,98.7773168505766,162.886833153572,16.7410144805908,29.2222309112549,81.2091674804688,80.0,112.0,72.0,142.0,138.0,179.0,48212.0,98.749605907243,98.7773168505766,162.886833153572
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,47179.0,10328.8112989269,0.56894298548693,1.21598732471466,1.94880712995835,89.776171601772,76.8156595095275,103.164670722143,42.2851791381836,45.6181755065918,51.4182434082031,64.0,113.0,48.0,103.0,83.0,133.0,283074.0,89.776171601772,76.8156595095275,103.164670722143
4,7,left cerebellum white matter,inner,11829.0,3633.87443345279,0.928085142096552,2.68551516532898,1.38396167969088,97.1163242877674,84.8363344323273,108.206610871587,15.1381235122681,32.2730751037598,40.6536598205566,78.0,114.0,64.0,108.0,95.0,127.0,82803.0,97.1163242877674,84.8363344323273,108.206610871587
5,10,left thalamus proper,inner,8179.0,2232.63726132663,0.777816419448483,1.59111142158508,1.04201397349704,100.422545543465,102.174960264091,155.469984105636,19.2629280090332,20.4301376342773,30.6494636535645,88.0,112.0,89.0,118.0,142.0,168.0,81790.0,100.422545543465,102.174960264091,155.469984105636
6,11,left caudate,inner,3401.0,1604.37917351857,0.971375497019202,4.20965337753296,1.55061067582439,97.1899441340782,123.974713319612,168.22022934431,9.63856983184814,16.6491565704346,40.5750389099121,91.0,104.0,95.0,141.0,156.0,178.0,37411.0,97.1899441340782,123.974713319612,168.22022934431
7,12,left putamen,inner,3669.0,1612.96484283234,0.946440742612558,3.09714937210083,1.30857304438776,86.5352957209049,120.221041155628,158.028890705914,10.5322160720825,19.6164455413818,32.6198463439941,81.0,97.0,102.0,136.0,147.0,169.0,44028.0,86.5352957209049,120.221041155628,158.028890705914
8,13,left pallidium,inner,1287.0,662.446973543783,0.89287810901085,2.22074961662292,0.925858966881542,91.5679875679876,117.383061383061,154.184149184149,8.53558349609375,11.6616039276123,18.9553928375244,85.0,99.0,109.0,126.0,148.0,161.0,16731.0,91.5679875679876,117.383061383061,154.184149184149
9,15,4th ventricle,inner,1500.0,973.685517505723,0.92432365930419,2.62048006057739,0.560876279291161,113.305333333333,89.8733333333333,112.499333333333,10.0386686325073,12.4845581054688,26.306131362915,107.0,123.0,83.0,98.0,92.0,130.0,22500.0,113.305333333333,89.8733333333333,112.499333333333
10,16,brain stem,inner,17231.0,4374.88838286809,0.895091181804741,2.24274015426636,2.55383860911995,112.832685276536,102.236550403343,118.611514131507,22.9469013214111,25.0711860656738,51.4639358520508,99.0,126.0,91.0,116.0,88.0,147.0,275696.0,112.832685276536,102.236550403343,118.611514131507
11,17,left hippocampus,inner,3038.0,1495.81564472991,0.973645156421333,4.38465309143066,1.53136692989754,87.2241606319947,107.111257406188,137.519749835418,8.67212104797363,16.1965293884277,38.024242401123,77.0,97.0,87.0,123.0,129.0,145.0,51646.0,87.2241606319947,107.111257406188,137.519749835418
12,18,left amygdala,inner,736.0,486.358865232951,0.926997450993301,2.66618585586548,2.3461615064418,89.5421195652174,121.527173913043,137.898097826087,6.07267475128174,11.519829750061,16.1908798217773,83.0,96.0,115.0,127.0,131.0,144.0,13248.0,89.5421195652174,121.527173913043,137.898097826087
13,24,CSF,inner,897.0,579.38236952676,0.799851236966394,1.6661159992218,0.157248629652547,112.422519509476,94.6577480490524,154.080267558528,9.29287147521973,11.506275177002,15.4830017089844,106.0,118.0,89.0,103.0,146.0,162.0,21528.0,112.422519509476,94.6577480490524,154.080267558528
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,4844.0,1798.87665245635,0.803016071368378,1.67797231674194,0.746475633737177,101.728323699422,109.164946325351,142.378406275805,15.324517250061,21.7472095489502,25.7141151428223,86.0,112.0,98.0,124.0,131.0,153.0,135632.0,101.728323699422,109.164946325351,142.378406275805
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,8913.0,3737.00282280045,0.985402647549915,5.87406396865845,1.98952272295896,125.505329294289,99.1626837204084,162.285874565242,14.3984708786011,26.2184047698975,84.5775375366211,111.0,145.0,72.0,137.0,136.0,177.0,383259.0,125.505329294289,99.1626837204084,162.285874565242
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,47955.0,10509.3567179781,0.607297922812073,1.25869405269623,1.59241906178491,138.092399124179,76.4852048795746,100.818579918674,41.574634552002,46.9744110107422,52.3297462463379,114.0,165.0,48.0,103.0,80.0,133.0,2157975.0,138.092399124179,76.4852048795746,100.818579918674
21,46,right cerebellum white matter,inner,12155.0,3693.13163158344,0.940494381462846,2.9428277015686,1.98599919904286,130.892472233649,85.2529000411353,107.037679967092,14.8128080368042,31.386157989502,43.5915412902832,114.0,151.0,65.0,109.0,93.0,127.0,559130.0,130.892472233649,85.2529000411353,107.037679967092
22,49,right thalamus proper,inner,7937.0,2234.76895670458,0.84918697238985,1.89360821247101,2.17942396043065,123.579186090462,100.805846037546,154.052790726975,17.4814472198486,20.1716823577881,33.1030120849609,112.0,136.0,87.0,117.0,140.0,167.0,388913.0,123.579186090462,100.805846037546,154.052790726975
23,50,right caudate,inner,3596.0,1690.26309973013,0.972659218276711,4.30594539642334,1.70345228210625,124.87680756396,122.163793103448,168.188820912125,9.75576305389404,17.1580715179443,42.0077819824219,117.0,131.0,93.0,139.0,155.0,178.0,179800.0,124.87680756396,122.163793103448,168.188820912125
24,51,right putamen,inner,3836.0,1642.38987669344,0.943513525345925,3.01810240745544,1.93679267739156,135.841501564129,119.5956725756,157.082377476538,11.1241445541382,18.8076152801514,33.5738067626953,124.0,143.0,102.0,135.0,145.0,168.0,195636.0,135.841501564129,119.5956725756,157.082377476538
25,52,right palladium,inner,1302.0,679.355653869945,0.923328583893647,2.60409307479858,2.26574893730932,131.284178187404,116.124423963134,153.204301075269,8.07653331756592,11.180269241333,21.0320453643799,124.0,139.0,107.0,125.0,147.0,160.0,67704.0,131.284178187404,116.124423963134,153.204301075269
26,53,right hippocampus,inner,3268.0,1631.80920278767,0.979488114743332,4.962730884552,1.7260743227558,137.473684210526,104.738984088127,136.828335373317,8.16667175292969,18.8139743804932,40.528995513916,124.0,148.0,84.0,121.0,130.0,147.0,173204.0,137.473684210526,104.738984088127,136.828335373317
27,54,right amygdala,inner,575.0,416.016434490935,0.930425574975348,2.72865533828735,0.514746882718727,132.24,120.23652173913,137.721739130435,5.80907583236694,9.95266532897949,15.8509654998779,125.0,139.0,114.0,125.0,131.0,143.0,31050.0,132.24,120.23652173913,137.721739130435
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,4599.0,1793.77377560992,0.823764410722087,1.76387906074524,2.44074162751814,121.614916286149,108.196564470537,141.268754076973,15.1330633163452,20.8457546234131,26.6928939819336,112.0,138.0,59.0,124.0,113.0,152.0,275940.0,121.614916286149,108.196564470537,141.268754076973
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,4745.0,1638.13142161884,0.802356990354987,1.67547845840454,1.6893823232655,113.829083245522,77.5896733403583,125.730874604847,14.9044513702393,19.6885299682617,24.9720878601074,106.0,122.0,65.0,91.0,112.0,137.0,2989350.0,113.829083245522,77.5896733403583,125.730874604847
37,631,cerebellar vermal lobules VI-VII,inner,1947.0,893.805476990716,0.809810334493526,1.70447254180908,1.41825379249988,114.546995377504,65.9435028248588,109.191063174114,10.9871196746826,14.6954565048218,18.7272434234619,109.0,120.0,59.0,76.0,97.0,118.0,1228557.0,114.546995377504,65.9435028248588,109.191063174114
38,632,cerebellar vermal lobules VIII-X,inner,2496.0,1099.30620940683,0.87364939407579,2.05526185035706,1.5625819624705,114.383814102564,75.9543269230769,101.839342948718,11.8167991638184,13.6441345214844,24.2866172790527,106.0,122.0,66.0,89.0,93.0,114.0,1577472.0,114.383814102564,75.9543269230769,101.839342948718
