,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3506.0,2422.94507575327,0.96399282829074,3.76041269302368,1.53808894903751,111.711637193383,139.793782087849,166.668568168853,10.596715927124,19.3936767578125,39.8480262756348,105.0,117.0,122.0,156.0,152.0,183.0,3513012.0,111.711637193383,139.793782087849,166.668568168853
40,1003,left caudal middle frontal,outer,5844.0,4113.16387307506,0.768160778055794,1.56187283992767,2.40589741933003,84.2777207392197,132.432409308693,177.028405201916,20.8095970153809,26.5729923248291,32.5019454956055,67.0,98.0,116.0,149.0,159.0,190.0,5861532.0,84.2777207392197,132.432409308693,177.028405201916
41,1005,left cuneus,outer,3360.0,4196.13769312049,0.867274366915189,2.00871586799622,2.10804499795609,109.530357142857,62.9220238095238,144.177083333333,20.287956237793,31.2799072265625,40.7527389526367,95.0,119.0,44.0,82.0,119.0,161.0,3376800.0,109.530357142857,62.9220238095238,144.177083333333
42,1006,left entorhinal,outer,1900.0,1250.52199318972,0.850012614755914,1.89838933944702,1.51429085578791,95.9221052631579,132.516315789474,106.907368421053,11.5896186828613,19.2582111358643,22.0016078948975,86.0,104.0,120.0,142.0,98.0,117.0,1911400.0,95.9221052631579,132.516315789474,106.907368421053
43,1007,left fusiform,outer,11390.0,7570.98999507075,0.969276771083279,4.06549263000488,1.67370181680411,80.9032484635645,98.284021071115,108.451360842845,17.5089817047119,29.0814418792725,71.1826400756836,64.0,99.0,65.0,136.0,93.0,123.0,11469730.0,80.9032484635645,98.284021071115,108.451360842845
44,1008,left inferior parietal,outer,13497.0,9195.63715454606,0.868882127549799,2.02012419700623,1.03022598711156,74.2602059716974,71.6086537749129,149.260428243313,22.6827411651611,40.733715057373,45.8219566345215,47.0,92.0,52.0,114.0,125.0,175.0,13604976.0,74.2602059716974,71.6086537749129,149.260428243313
45,1009,left inferior temporal,outer,11805.0,7909.72940590014,0.979410060444443,4.95341348648071,1.1348728259345,68.3185938161796,117.380601440068,105.091063108852,18.186803817749,33.1467666625977,90.0867614746094,48.0,98.0,80.0,149.0,87.0,126.0,11911245.0,68.3185938161796,117.380601440068,105.091063108852
46,1010,left isthmus cingulate,outer,2066.0,1863.46457329183,0.951159993266138,3.23940849304199,3.04665516474283,112.008712487899,89.9152952565344,144.414327202323,12.9160280227661,16.2323989868164,41.8402900695801,97.0,118.0,83.0,99.0,125.0,161.0,2086660.0,112.008712487899,89.9152952565344,144.414327202323
47,1011,left lateral occipital,outer,9805.0,7986.9614641855,0.968003873770366,3.98509168624878,2.55329446167662,85.5578786333503,61.1377868434472,121.395614482407,15.8145151138306,34.7358932495117,63.0222930908203,60.0,114.0,43.0,83.0,103.0,151.0,9912855.0,85.5578786333503,61.1377868434472,121.395614482407
48,1012,left lateral orbitofrontal,outer,7972.0,5500.40785417974,0.977670928443798,4.75869274139404,1.4692909586724,96.2318113396889,168.890868038133,129.420471650778,12.7062482833862,30.5138645172119,60.4651298522949,78.0,114.0,139.0,194.0,117.0,145.0,8067664.0,96.2318113396889,168.890868038133,129.420471650778
