,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38634.0,20417.5495377873,0.990557073458551,7.29389238357544,1.51552585423899,104.787699953409,114.434953667754,157.936273748512,21.7967548370361,64.0188903808594,158.983184814453,84.0,118.0,47.0,192.0,125.0,197.0,38634.0,104.787699953409,114.434953667754,157.936273748512
1,2,corticospinal_L,Left,19325.0,12320.2639470145,0.968434452490883,4.01174068450928,1.58133021424975,99.5478913324709,110.952445019405,158.21893919793,24.7725620269775,64.5369720458984,99.3810958862305,85.0,116.0,68.0,169.0,106.0,198.0,38650.0,99.5478913324709,110.952445019405,158.21893919793
2,3,inferior_fronto_occipital_L,Left,15082.0,9471.60568348341,0.986385355859864,6.08086109161377,1.54001272647254,87.7256995093489,126.979909826283,135.204946293595,27.7580833435059,35.0572853088379,168.793045043945,71.0,110.0,49.0,186.0,116.0,153.0,45246.0,87.7256995093489,126.979909826283,135.204946293595
3,4,inferior_longitudinal_fasciculus_L,Left,12652.0,7038.97457902508,0.989609554342056,6.95502901077271,1.88839362135811,78.7131678785963,105.910448940879,119.045921593424,17.5183238983154,26.917236328125,121.840454101562,62.0,113.0,52.0,154.0,102.0,141.0,50608.0,78.7131678785963,105.910448940879,119.045921593424
4,5,superior_longitudinal_fasciculus_L,Left,9719.0,5857.20265768689,0.959667045294979,3.55695915222168,1.08130383579967,69.5798950509312,109.123983948966,143.925815413108,18.5718307495117,44.4239768981934,66.0592422485352,50.0,86.0,88.0,137.0,119.0,167.0,48595.0,69.5798950509312,109.123983948966,143.925815413108
5,6,uncinate_L,Left,2548.0,2756.16705046562,0.936982516688855,2.86224365234375,0.874756642876434,87.484693877551,150.727629513344,122.950941915228,20.1777076721191,30.2328815460205,57.7535171508789,71.0,110.0,129.0,180.0,109.0,140.0,15288.0,87.484693877551,150.727629513344,122.950941915228
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
