,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,4229.0,2568.51913887189,0.988161153398726,6.51807737350464,1.12841226831716,102.911799479782,115.081579569638,144.857413100024,12.42884349823,25.6878089904785,81.0121612548828,82.0,117.0,88.0,154.0,126.0,155.0,16916.0,102.911799479782,115.081579569638,144.857413100024
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,52543.0,10895.0545421371,0.655982181363229,1.32489573955536,2.26588526295584,92.0127895247702,83.8438802504615,91.2939116533125,42.3031883239746,45.2711982727051,56.0473136901855,65.0,116.0,55.0,113.0,68.0,120.0,315258.0,92.0127895247702,83.8438802504615,91.2939116533125
4,7,left cerebellum white matter,inner,12689.0,3797.22614233328,0.904212583090039,2.34146690368652,1.54877087807643,99.9386082433604,91.8685475608795,95.2134920009457,16.4262466430664,34.1618919372559,38.4615135192871,79.0,118.0,71.0,115.0,83.0,111.0,88823.0,99.9386082433604,91.8685475608795,95.2134920009457
5,10,left thalamus proper,inner,8216.0,2250.07816682113,0.835977485591411,1.82227802276611,0.960415007540085,105.514240506329,113.462268743914,137.460564751704,18.0057811737061,20.362174987793,32.8115386962891,92.0,117.0,99.0,128.0,124.0,150.0,82160.0,105.514240506329,113.462268743914,137.460564751704
6,11,left caudate,inner,2526.0,1348.39175861788,0.97401232073733,4.41510772705078,1.4402565583197,105.060965954078,137.864608076009,146.612826603325,8.76597309112549,15.6850824356079,38.7027168273926,99.0,113.0,112.0,153.0,135.0,155.0,27786.0,105.060965954078,137.864608076009,146.612826603325
7,12,left putamen,inner,4171.0,1708.25152176103,0.943424149648435,3.01578688621521,1.1900726310127,93.2402301606329,133.472308798849,137.306401342604,11.4582109451294,19.013843536377,34.5555229187012,86.0,105.0,115.0,149.0,126.0,148.0,50052.0,93.2402301606329,133.472308798849,137.306401342604
8,13,left pallidium,inner,1436.0,724.84133433397,0.907053925644142,2.37521553039551,0.857637555362867,97.483286908078,128.477715877437,134.055710306407,8.93225193023682,11.1192455291748,21.2160224914551,90.0,106.0,119.0,138.0,127.0,141.0,18668.0,97.483286908078,128.477715877437,134.055710306407
9,15,4th ventricle,inner,1462.0,954.787368693781,0.939159094948542,2.91135692596436,0.127744490629854,117.22366621067,96.1785225718194,98.4863201094391,9.75458431243896,12.2240190505981,28.399076461792,111.0,124.0,88.0,100.0,77.0,116.0,21930.0,117.22366621067,96.1785225718194,98.4863201094391
10,16,brain stem,inner,18056.0,4613.08441500411,0.877582644925922,2.0858302116394,1.99296395325827,117.239255649092,108.668365086398,101.522928666371,24.5335369110107,25.8589115142822,51.172794342041,102.0,132.0,97.0,124.0,70.0,131.0,288896.0,117.239255649092,108.668365086398,101.522928666371
11,17,left hippocampus,inner,3364.0,1631.18580873341,0.973217531530053,4.34997940063477,1.38279972896807,89.9652199762188,116.444114149822,118.719084423306,8.88785076141357,18.2203159332275,38.6619682312012,80.0,102.0,97.0,131.0,109.0,134.0,57188.0,89.9652199762188,116.444114149822,118.719084423306
12,18,left amygdala,inner,651.0,434.793655706956,0.921133338656309,2.56906175613403,2.53146530996972,94.4976958525346,129.898617511521,117.755760368664,6.0383415222168,10.5493087768555,15.5128717422485,88.0,101.0,124.0,135.0,111.0,123.0,11718.0,94.4976958525346,129.898617511521,117.755760368664
13,24,CSF,inner,691.0,546.525084170223,0.924630746993923,2.62560391426086,1.3787670814855,116.531114327062,107.648335745297,140.481910274964,7.89827632904053,9.35523223876953,20.7377452850342,111.0,122.0,104.0,119.0,130.0,148.0,16584.0,116.531114327062,107.648335745297,140.481910274964
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,4997.0,1838.49330076261,0.797839963330733,1.65873420238495,0.510790111858733,106.748649189514,117.750050030018,123.223534120472,15.5551977157593,21.8100509643555,25.8019390106201,90.0,117.0,107.0,133.0,113.0,132.0,139916.0,106.748649189514,117.750050030018,123.223534120472
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,2868.0,1959.48562263459,0.994382766741697,9.44788360595703,2.06078269778304,131.951185495119,111.813110181311,144.369944211994,8.78831672668457,24.4901866912842,83.0309906005859,117.0,152.0,86.0,150.0,126.0,154.0,123324.0,131.951185495119,111.813110181311,144.369944211994
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,51456.0,10799.8412183523,0.560541802065774,1.20754551887512,0.851526526327684,142.999766791045,82.3392801616915,91.392140858209,42.8716812133789,48.0945587158203,51.7695083618164,116.0,172.0,55.0,110.0,70.0,121.0,2315520.0,142.999766791045,82.3392801616915,91.392140858209
21,46,right cerebellum white matter,inner,12606.0,3727.22438487014,0.912808851159156,2.44865727424622,1.78792936512533,134.841980009519,91.1918927494844,95.3433285736951,16.2340354919434,33.0700569152832,39.7515907287598,118.0,156.0,71.0,115.0,83.0,111.0,579876.0,134.841980009519,91.1918927494844,95.3433285736951
22,49,right thalamus proper,inner,8204.0,2271.51905006626,0.870403299625815,2.03111910820007,2.19433328046486,127.925402242808,111.371891760117,136.943807898586,17.0283679962158,20.4296684265137,34.5866432189941,117.0,142.0,97.0,128.0,123.0,150.0,401996.0,127.925402242808,111.371891760117,136.943807898586
23,50,right caudate,inner,2814.0,1479.89288976276,0.972641496422414,4.30456972122192,1.69558426221179,128.843994314144,135.665955934613,146.834754797441,9.12560081481934,16.144775390625,39.2817840576172,121.0,135.0,106.0,151.0,136.0,155.0,140700.0,128.843994314144,135.665955934613,146.834754797441
24,51,right putamen,inner,3881.0,1631.54444872194,0.945924786105742,3.08274698257446,1.94851597822336,140.349136820407,130.677660396805,137.430559134244,11.3126020431519,18.1022777557373,34.8738899230957,129.0,148.0,112.0,147.0,127.0,147.0,197931.0,140.349136820407,130.677660396805,137.430559134244
25,52,right palladium,inner,1392.0,704.940407395531,0.919097866275045,2.53788185119629,2.2394016014881,136.463362068966,125.765804597701,133.971982758621,8.62878894805908,10.8024778366089,21.8988475799561,128.0,144.0,116.0,135.0,128.0,141.0,72384.0,136.463362068966,125.765804597701,133.971982758621
26,53,right hippocampus,inner,3469.0,1842.18150851938,0.984894666322105,5.77518749237061,1.69802216247056,144.178149322571,114.058518304987,119.220812914385,7.75788068771362,20.702730178833,44.8032150268555,130.0,154.0,93.0,130.0,109.0,135.0,183857.0,144.178149322571,114.058518304987,119.220812914385
27,54,right amygdala,inner,564.0,421.903133145902,0.949950962811193,3.20103406906128,0.563758695916425,138.707446808511,127.916666666667,118.328014184397,5.56082391738892,9.20377159118652,17.800386428833,131.0,146.0,122.0,132.0,110.0,124.0,30456.0,138.707446808511,127.916666666667,118.328014184397
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,4967.0,1854.05115984711,0.828352759512552,1.78505492210388,2.45865422430001,126.696396215019,116.569156432454,122.783370243608,15.2052841186523,21.2329692840576,27.1422672271729,117.0,144.0,105.0,133.0,113.0,133.0,298020.0,126.696396215019,116.569156432454,122.783370243608
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,4716.0,1603.84534525552,0.796534141821854,1.65400373935699,1.64726492220857,117.503392705683,83.7016539440204,113.782018659881,15.4992561340332,17.9989433288574,25.6358280181885,109.0,125.0,70.0,98.0,101.0,124.0,2971080.0,117.503392705683,83.7016539440204,113.782018659881
37,631,cerebellar vermal lobules VI-VII,inner,1803.0,834.513204382819,0.800145347769241,1.66720533370972,1.62755046050107,118.011647254576,70.3022739877981,102.370493621742,10.4537954330444,15.1141262054443,17.4286231994629,113.0,123.0,62.0,82.0,92.0,111.0,1137693.0,118.011647254576,70.3022739877981,102.370493621742
38,632,cerebellar vermal lobules VIII-X,inner,2836.0,1163.49558433344,0.83475004908246,1.81610465049744,1.61276066111014,117.312059238364,80.8434414668547,92.4820169252468,12.7992639541626,14.7901582717896,23.2448024749756,109.0,125.0,69.0,95.0,83.0,103.0,1792352.0,117.312059238364,80.8434414668547,92.4820169252468
39,1002,left caudal anterior cingulate,outer,3097.0,2199.89513682443,0.965222564116222,3.82512259483337,1.54384228543154,111.925088795609,139.369712625121,167.295124313852,10.215672492981,18.131010055542,39.0761985778809,105.0,117.0,122.0,156.0,153.0,183.0,3103194.0,111.925088795609,139.369712625121,167.295124313852
40,1003,left caudal middle frontal,outer,5860.0,3875.98798535028,0.756067692231632,1.52789926528931,2.40385637301452,83.869795221843,132.468088737201,177.651023890785,20.7433471679688,25.7374973297119,31.6937446594238,67.0,98.0,117.0,149.0,159.0,190.0,5877580.0,83.869795221843,132.468088737201,177.651023890785
41,1005,left cuneus,outer,3625.0,3831.3127417583,0.894743944742779,2.2392430305481,2.1064644362886,111.085517241379,61.3798620689655,143.105931034483,19.0942459106445,30.8715839385986,42.7566566467285,96.0,119.0,45.0,82.0,119.0,161.0,3643125.0,111.085517241379,61.3798620689655,143.105931034483
42,1006,left entorhinal,outer,1882.0,1154.54106176079,0.83096562198673,1.79751443862915,1.47810847612779,96.2438894792774,132.716790648247,105.801806588735,11.7350511550903,17.9304847717285,21.0939235687256,86.0,104.0,120.0,143.0,98.0,116.0,1893292.0,96.2438894792774,132.716790648247,105.801806588735
43,1007,left fusiform,outer,9978.0,6717.59553282168,0.973793745784314,4.39690017700195,1.65123358274422,80.1034275405893,99.6617558628984,108.296051312888,16.4263305664062,27.8397617340088,72.2249374389648,64.0,99.0,65.0,135.0,92.0,122.0,10047846.0,80.1034275405893,99.6617558628984,108.296051312888
44,1008,left inferior parietal,outer,13711.0,8836.88778190378,0.880158506777784,2.10668277740479,1.09572741783908,74.3797680694333,70.1873678068704,150.320035008387,21.9278545379639,39.7737617492676,46.1950340270996,47.0,92.0,50.0,114.0,124.0,176.0,13820688.0,74.3797680694333,70.1873678068704,150.320035008387
