,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38815.03238976002,20112.7617864315,0.987698032266272,6.39495515823364,1.51269618639178,106.287131263687,119.203606853021,152.423032332861,24.1600608825684,63.3016738891602,154.502502441406,84.0,121.0,54.0,194.0,119.0,190.0,38815.0,106.287131263687,119.203606853021,152.423032332861
1,2,corticospinal_L,Left,18932.01579809189,12068.0174572865,0.958322359922222,3.50030851364136,1.57992289180878,101.68682653708,116.822733995352,153.719733784069,26.0720920562744,66.7044143676758,91.260368347168,87.0,119.0,74.0,176.0,105.0,191.0,37864.0,101.68682653708,116.822733995352,153.719733784069
2,3,inferior_fronto_occipital_L,Left,14618.012198209763,9019.64026879555,0.989251844895076,6.83892965316772,1.53313376261704,88.1635654672322,130.25030783965,130.373580517171,24.5136871337891,35.4149589538574,167.647384643555,71.0,110.0,54.0,191.0,109.0,149.0,43854.0,88.1635654672322,130.25030783965,130.373580517171
3,4,inferior_longitudinal_fasciculus_L,Left,11617.009693980217,6481.50117237725,0.991155765110039,7.53559017181396,1.8776135909022,79.1153481966084,113.99010071447,113.816389773608,16.0947532653809,27.0706005096436,121.283462524414,62.0,113.0,57.0,161.0,100.0,130.0,46468.0,79.1153481966084,113.99010071447,113.816389773608
4,5,superior_longitudinal_fasciculus_L,Left,9696.0080909729,6221.95884525473,0.958652098756553,3.5139422416687,1.2072594541198,70.424298679868,114.728857260726,138.398721122112,19.0149974822998,49.659049987793,66.8176040649414,52.0,88.0,93.0,146.0,113.0,161.0,48480.0,70.424298679868,114.728857260726,138.398721122112
5,6,uncinate_L,Left,2445.0020402669907,2675.59320589322,0.939983942627356,2.93067216873169,0.899605449479148,88.9006134969325,155.953374233129,121.244580777096,19.4224281311035,30.0961742401123,56.920768737793,71.0,110.0,136.0,185.0,107.0,137.0,14670.0,88.9006134969325,155.953374233129,121.244580777096
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
