,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4295.0,2834.08335645732,0.959089470022167,3.53228163719177,1.58078658908218,114.875203725262,150.72246798603,191.268917345751,12.0495681762695,19.8988628387451,42.5624694824219,107.0,121.0,129.0,169.0,175.0,209.0,4303590.0,114.875203725262,150.72246798603,191.268917345751
40,1003,left caudal middle frontal,outer,6973.0,5286.07267487897,0.836458550232744,1.82471680641174,2.93220283130304,89.1216119317367,141.52832353363,201.891294994981,20.7328777313232,29.7045421600342,37.8316307067871,72.0,103.0,124.0,159.0,183.0,219.0,6993919.0,89.1216119317367,141.52832353363,201.891294994981
41,1005,left cuneus,outer,4344.0,4970.78273943892,0.943970566552358,3.03003096580505,2.0266534238255,109.438305709024,53.8936464088398,168.487338858195,17.0617351531982,34.8208465576172,51.6975860595703,96.0,119.0,32.0,77.0,137.0,191.0,4365720.0,109.438305709024,53.8936464088398,168.487338858195
42,1006,left entorhinal,outer,1927.0,1302.83915271936,0.894666560656756,2.23846578598022,1.48800733871907,98.4130773222626,132.973015049299,131.889984431759,11.4527444839478,16.4612693786621,25.6365776062012,89.0,106.0,121.0,146.0,124.0,141.0,1938562.0,98.4130773222626,132.973015049299,131.889984431759
43,1007,left fusiform,outer,12014.0,6926.65869310791,0.976902210566146,4.67974519729614,1.59106719127529,84.2825869818545,92.146578991177,135.391876144498,17.2735118865967,25.8721046447754,80.8356323242188,67.0,100.0,57.0,135.0,118.0,149.0,12098098.0,84.2825869818545,92.146578991177,135.391876144498
44,1008,left inferior parietal,outer,12715.0,8753.29783691924,0.870018900181835,2.02832198143005,0.872072589603485,78.8179315768777,67.1438458513567,178.181439244986,22.7768020629883,37.5529937744141,46.1986885070801,64.0,97.0,45.0,90.0,153.0,202.0,12816720.0,78.8179315768777,67.1438458513567,178.181439244986
45,1009,left inferior temporal,outer,13977.0,8864.23087199382,0.985294527767708,5.85258913040161,1.23883696674468,72.4678400228948,111.901910281176,131.401445231452,17.1196327209473,32.6799125671387,100.194175720215,53.0,101.0,70.0,157.0,113.0,150.0,14102793.0,72.4678400228948,111.901910281176,131.401445231452
46,1010,left isthmus cingulate,outer,2646.0,2165.58898065655,0.953833869803131,3.32961821556091,0.527210365064408,111.543461829176,89.3374905517763,171.177626606198,13.7738265991211,18.3198623657227,45.8615837097168,99.0,118.0,81.0,103.0,151.0,189.0,2672460.0,111.543461829176,89.3374905517763,171.177626606198
47,1011,left lateral occipital,outer,14135.0,9983.53699803565,0.950439926235688,3.2163827419281,2.42116004195124,88.7770074283693,49.2739299610895,145.69925716307,19.1041889190674,43.658390045166,61.4463844299316,62.0,115.0,30.0,79.0,125.0,180.0,14290485.0,88.7770074283693,49.2739299610895,145.69925716307
48,1012,left lateral orbitofrontal,outer,8472.0,5678.546799457,0.982107596112017,5.31009197235107,1.3996084433052,98.1940509915014,172.521836638338,148.113786591124,12.3088550567627,28.9114837646484,65.3611526489258,81.0,117.0,141.0,201.0,138.0,162.0,8573664.0,98.1940509915014,172.521836638338,148.113786591124
