,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4309.292754926719,2961.92473380804,0.960770203186225,3.60560870170593,1.68505860535511,111.903732408729,165.394044462574,134.745461962064,12.795506477356,20.6014308929443,46.1355895996094,102.0,119.0,144.0,187.0,118.0,154.0,4912806.0,111.903732408729,165.394044462574,134.745461962064
40,1003,left caudal middle frontal,outer,7766.043398436159,5804.138937223,0.812480798473833,1.71530139446259,2.9945784317689,84.2507922136713,153.812698053418,145.382526029878,23.1497077941895,33.826099395752,39.7087249755859,64.0,101.0,135.0,176.0,125.0,163.0,8862508.0,84.2507922136713,153.812698053418,145.382526029878
41,1005,left cuneus,outer,4070.2293999725953,4708.06379481082,0.940941290046736,2.95360088348389,2.17066954512721,118.76333405312,61.6128266033254,115.289786223278,17.6997985839844,35.1543312072754,52.2781410217285,103.0,131.0,39.0,85.0,87.0,136.0,4654155.0,118.76333405312,61.6128266033254,115.289786223278
42,1006,left entorhinal,outer,1741.9984173495322,1208.53253811257,0.909012080625788,2.39940619468689,1.62684930236876,97.4934409687185,143.556004036327,76.6897073662967,10.8084936141968,17.8840675354004,25.933967590332,88.0,106.0,130.0,155.0,67.0,85.0,1993892.0,97.4934409687185,143.556004036327,76.6897073662967
43,1007,left fusiform,outer,10588.221460045315,6588.70517595986,0.980809327116283,5.12901020050049,1.7217566273559,88.5335768241056,98.9769237154478,81.1646052959243,16.4096240997314,26.8116092681885,84.1651306152344,73.0,108.0,63.0,144.0,63.0,95.0,12131329.0,88.5335768241056,98.9769237154478,81.1646052959243
44,1008,left inferior parietal,outer,11612.150903139263,8406.98548495428,0.848791131247361,1.89133048057556,0.658252377672457,84.08310626703,72.3111565243718,124.254238570996,23.6992874145508,39.98779296875,44.823184967041,68.0,102.0,50.0,95.0,101.0,148.0,13317696.0,84.08310626703,72.3111565243718,124.254238570996
45,1009,left inferior temporal,outer,12531.490128440782,8452.23125118632,0.988265125610175,6.54671812057495,1.36081522587958,72.8673727030439,117.339107869266,76.5472717071118,15.6330308914185,34.8072738647461,102.34504699707,53.0,101.0,74.0,165.0,58.0,95.0,14386322.0,72.8673727030439,117.339107869266,76.5472717071118
46,1010,left isthmus cingulate,outer,2560.263062431477,2211.10941558537,0.945629454328406,3.07459616661072,0.598081819025379,116.204256779952,99.1047030552695,116.876759354617,14.9031000137329,20.1572780609131,45.8210144042969,103.0,124.0,89.0,113.0,97.0,134.0,2942130.0,116.204256779952,99.1047030552695,116.876759354617
47,1011,left lateral occipital,outer,11762.444409378804,9553.80533327082,0.951231693497722,3.24172902107239,2.52695514132713,97.3537323470074,55.4113427482627,93.2276769035343,20.5412750244141,41.3798027038574,66.5892486572266,68.0,128.0,37.0,84.0,73.0,127.0,13530213.0,97.3537323470074,55.4113427482627,93.2276769035343
48,1012,left lateral orbitofrontal,outer,7384.596721781418,5719.09524503092,0.982288735740264,5.33693265914917,1.47744648953049,93.3445608188527,184.149250178529,89.3484884551297,12.2086744308472,32.0743637084961,65.1568756103516,75.0,110.0,152.0,215.0,80.0,102.0,8502824.0,93.3445608188527,184.149250178529,89.3484884551297
