,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39426.91979997054,21574.7378656732,0.991562983123657,7.71451234817505,1.51808885476201,104.33480706344,117.592491824722,165.168973185088,21.5912551879883,66.0497589111328,166.566009521484,84.0,117.0,42.0,197.0,124.0,206.0,38225.0,104.33480706344,117.592491824722,165.168973185088
1,2,corticospinal_L,Left,19895.509640853677,13034.3291065128,0.968198362564759,3.99706149101257,1.62157058115757,99.8681632018249,117.997563378091,166.509616880087,25.1552257537842,67.9239730834961,100.546981811523,87.0,116.0,75.0,185.0,113.0,207.0,38578.0,99.8681632018249,117.997563378091,166.509616880087
2,3,inferior_fronto_occipital_L,Left,14802.242669702478,9437.27239397476,0.990636092451947,7.32445812225342,1.54775060198262,86.7521427078252,122.189882238172,141.572015887395,25.050651550293,31.4902572631836,183.482452392578,70.0,107.0,38.0,188.0,125.0,165.0,43053.0,86.7521427078252,122.189882238172,141.572015887395
3,4,inferior_longitudinal_fasciculus_L,Left,12871.380828877236,7099.811224809,0.99262473783764,8.24894714355469,1.83992519727258,76.6845901113871,104.301787002164,129.300504848145,16.1083297729492,22.1043319702148,132.876754760742,59.0,106.0,39.0,155.0,110.0,154.0,49916.0,76.6845901113871,104.301787002164,129.300504848145
4,5,superior_longitudinal_fasciculus_L,Left,10837.374658948083,6828.24477026835,0.966151894308945,3.87636184692383,1.41445518931437,71.879033025602,112.937565432569,153.469972399353,17.6473369598389,48.6274299621582,68.4074630737305,52.0,88.0,85.0,148.0,132.0,174.0,52535.0,71.879033025602,112.937565432569,153.469972399353
5,6,uncinate_L,Left,2393.9798785018083,2604.97264196952,0.941771349544498,2.97394275665283,0.970204827251021,85.9224472210254,152.393795777682,125.90478242137,18.9122371673584,30.7136936187744,56.2439117431641,68.0,106.0,131.0,183.0,112.0,138.0,13926.0,85.9224472210254,152.393795777682,125.90478242137
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
