,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3894.0,2559.20759673598,0.939583286758982,2.92123985290527,1.53942531187519,104.025423728814,133.080893682589,185.85927067283,12.8585090637207,18.2682456970215,37.5627899169922,97.0,110.0,115.0,150.0,173.0,198.0,3901788.0,104.025423728814,133.080893682589,185.85927067283
40,1003,left caudal middle frontal,outer,8082.0,5589.16660229247,0.825019931685838,1.76958703994751,2.38660196124129,73.7358327146746,126.863028953229,193.605419450631,22.5590019226074,31.0096073150635,39.9201164245605,57.0,90.0,106.0,146.0,175.0,210.0,8106246.0,73.7358327146746,126.863028953229,193.605419450631
41,1005,left cuneus,outer,2977.0,3417.80281510294,0.830283310331338,1.79423189163208,2.2242014686908,96.4161907961035,51.9549882431979,157.877057440376,22.1395778656006,25.8164825439453,39.7235374450684,81.0,109.0,34.0,70.0,135.0,169.0,2991885.0,96.4161907961035,51.9549882431979,157.877057440376
42,1006,left entorhinal,outer,3201.0,1846.83254678701,0.743765757398019,1.49601984024048,0.0202967044414284,86.5670103092783,122.77694470478,125.253670727898,15.8032960891724,23.2246150970459,23.6420440673828,73.0,97.0,110.0,135.0,117.0,136.0,3220206.0,86.5670103092783,122.77694470478,125.253670727898
43,1007,left fusiform,outer,10184.0,6305.99580200472,0.971701432910471,4.2334771156311,1.61770596466949,72.4853692065986,87.1689905734486,127.926256873527,15.7482509613037,25.1221408843994,66.6698608398438,57.0,86.0,55.0,123.0,113.0,141.0,10255288.0,72.4853692065986,87.1689905734486,127.926256873527
44,1008,left inferior parietal,outer,11543.0,8463.50433984931,0.854503280117083,1.92512786388397,2.10659847829082,61.3116174304773,61.0768431083774,165.679546045222,23.1039810180664,39.1959953308105,44.4781188964844,44.0,82.0,42.0,81.0,143.0,191.0,11635344.0,61.3116174304773,61.0768431083774,165.679546045222
45,1009,left inferior temporal,outer,13063.0,7949.92770992155,0.984277631056873,5.66160774230957,1.19743388867851,59.7216565873077,107.172548419199,123.79392176376,15.817663192749,31.7244281768799,89.5534057617188,39.0,89.0,66.0,144.0,110.0,143.0,13180567.0,59.7216565873077,107.172548419199,123.79392176376
46,1010,left isthmus cingulate,outer,1899.0,1749.72000543446,0.963503407658725,3.7355797290802,2.90413580643604,100.490784623486,77.2890995260664,161.364402317009,13.6046266555786,14.8010635375977,50.8211669921875,83.0,109.0,70.0,88.0,141.0,179.0,1917990.0,100.490784623486,77.2890995260664,161.364402317009
47,1011,left lateral occipital,outer,9859.0,7513.68922065296,0.967395667742627,3.94835782051086,2.53613240244907,74.2501267877067,49.0675524901106,138.663251851101,16.3542022705078,33.1056098937988,64.5722427368164,49.0,102.0,30.0,72.0,120.0,157.0,9967449.0,74.2501267877067,49.0675524901106,138.663251851101
48,1012,left lateral orbitofrontal,outer,8100.0,5949.05366914297,0.974463119674034,4.45339822769165,1.38496045167041,88.156049382716,157.287901234568,147.705061728395,14.2523469924927,31.7509937286377,63.471378326416,66.0,108.0,128.0,185.0,133.0,168.0,8197200.0,88.156049382716,157.287901234568,147.705061728395
