,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3384.0,2437.7106779802,0.963192582308938,3.72006797790527,1.60365662002254,94.2201536643026,153.90573286052,177.125295508274,10.7265787124634,19.5646228790283,39.9036026000977,87.0,101.0,139.0,170.0,160.0,196.0,3390768.0,94.2201536643026,153.90573286052,177.125295508274
40,1003,left caudal middle frontal,outer,5686.0,4108.5164884541,0.760375965496859,1.53968572616577,2.50009328270644,67.3587759409075,148.161449173408,189.140520576855,20.808177947998,27.2998046875,32.0380554199219,49.0,82.0,132.0,166.0,171.0,203.0,5703058.0,67.3587759409075,148.161449173408,189.140520576855
41,1005,left cuneus,outer,3497.0,4096.44552645797,0.886270826098321,2.15904664993286,2.12363084995875,95.3088361452674,74.4014869888476,171.995138690306,19.7445659637451,31.0660743713379,42.6294403076172,78.0,105.0,53.0,91.0,152.0,190.0,3514485.0,95.3088361452674,74.4014869888476,171.995138690306
42,1006,left entorhinal,outer,1853.0,1210.97259137805,0.851203620085322,1.90535855293274,1.42988928082997,78.7506745817593,133.104695089045,121.438747976255,11.3886213302612,19.0446662902832,21.6994075775146,68.0,87.0,122.0,143.0,113.0,129.0,1864118.0,78.7506745817593,133.104695089045,121.438747976255
43,1007,left fusiform,outer,11266.0,7303.47187262933,0.970932650488176,4.17793273925781,1.72596024837652,65.2340671045624,98.6879992898988,130.833481271081,17.0757865905762,28.2140445709229,71.3414840698242,49.0,84.0,68.0,134.0,109.0,150.0,11344862.0,65.2340671045624,98.6879992898988,130.833481271081
44,1008,left inferior parietal,outer,13068.0,9070.84247376693,0.870912538892617,2.03484439849854,1.58660189867897,60.0403275176002,82.0963422099786,176.088077747169,22.5064544677734,40.3471641540527,45.7971343994141,39.0,79.0,59.0,100.0,155.0,201.0,13172544.0,60.0403275176002,82.0963422099786,176.088077747169
45,1009,left inferior temporal,outer,12863.0,8218.89397635224,0.977867613311186,4.77955293655396,1.14172273974889,51.8805099898935,116.22125476172,123.215968281116,18.6912803649902,34.287223815918,89.3359680175781,31.0,82.0,82.0,149.0,102.0,150.0,12978767.0,51.8805099898935,116.22125476172,123.215968281116
46,1010,left isthmus cingulate,outer,2038.0,1811.49391984265,0.949438402520341,3.1851863861084,0.732626452670133,96.7360157016683,100.639842983317,166.786555446516,12.8867015838623,15.5649061203003,41.0465469360352,80.0,103.0,93.0,112.0,147.0,182.0,2058380.0,96.7360157016683,100.639842983317,166.786555446516
47,1011,left lateral occipital,outer,10588.0,8232.12053451755,0.963937531962112,3.75758147239685,2.65064734037008,72.8866641480922,65.9235927465055,151.895542123158,16.6290340423584,35.7360954284668,62.4849510192871,46.0,101.0,50.0,87.0,135.0,182.0,10704468.0,72.8866641480922,65.9235927465055,151.895542123158
48,1012,left lateral orbitofrontal,outer,8022.0,5476.31966900336,0.978313999488424,4.82794857025146,1.50854578543607,77.4912739965096,172.416355023685,134.812515582149,12.420844078064,31.0873966217041,59.9671974182129,60.0,94.0,142.0,201.0,124.0,146.0,8118264.0,77.4912739965096,172.416355023685,134.812515582149
