,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38415.0,20358.3542460192,0.990555038562728,7.29311037063599,1.51657983482882,104.820174411037,114.53682155408,157.94234023168,21.7916374206543,63.7161674499512,158.928817749023,84.0,118.0,47.0,192.0,126.0,197.0,38415.0,104.820174411037,114.53682155408,157.94234023168
1,2,corticospinal_L,Left,19436.0,12391.3000750442,0.968288800112888,4.00266551971436,1.57922115371443,99.538793990533,110.928277423338,158.257048775468,24.7917499542236,64.5777969360352,99.2330780029297,85.0,116.0,67.0,169.0,106.0,198.0,38872.0,99.538793990533,110.928277423338,158.257048775468
2,3,inferior_fronto_occipital_L,Left,15253.0,9529.53446657666,0.986715634781713,6.15547752380371,1.54570275482416,87.8132170720514,126.53897593916,135.271159771848,27.6195430755615,35.5619354248047,170.011474609375,70.0,110.0,49.0,186.0,116.0,153.0,45759.0,87.8132170720514,126.53897593916,135.271159771848
3,4,inferior_longitudinal_fasciculus_L,Left,12878.0,7088.41674504404,0.989944716379524,7.06939649581909,1.8961103883948,79.0054356266501,105.236449759279,119.191023450846,17.4575386047363,27.0092620849609,123.414260864258,61.0,113.0,52.0,154.0,102.0,141.0,51512.0,79.0054356266501,105.236449759279,119.191023450846
4,5,superior_longitudinal_fasciculus_L,Left,9671.0,5826.94896524401,0.960687242884676,3.60187864303589,1.07671725699321,69.5176300279185,109.114672732913,143.785234205356,18.4535732269287,44.2365913391113,66.467529296875,50.0,87.0,88.0,136.0,119.0,167.0,48355.0,69.5176300279185,109.114672732913,143.785234205356
5,6,uncinate_L,Left,2543.0,2760.30353006213,0.937301234313822,2.86927342414856,0.871685198398348,87.5194651985843,150.831301612269,123.025167125442,20.1794967651367,30.1094665527344,57.9004936218262,71.0,110.0,129.0,180.0,109.0,140.0,15258.0,87.5194651985843,150.831301612269,123.025167125442
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
