,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3747.0,2705.14764531471,0.952624292846007,3.28785610198975,1.61231020659118,115.725113424073,150.451027488658,168.910061382439,12.0918035507202,19.0830593109131,39.7561111450195,108.0,121.0,131.0,167.0,155.0,180.0,3754494.0,115.725113424073,150.451027488658,168.910061382439
40,1003,left caudal middle frontal,outer,6346.0,5385.65391039402,0.798923956932043,1.66269826889038,2.02632864565793,91.7532303813426,137.503939489442,180.435549952726,23.3735485076904,29.0125637054443,38.8631591796875,75.0,105.0,115.0,158.0,162.0,193.0,6365038.0,91.7532303813426,137.503939489442,180.435549952726
41,1005,left cuneus,outer,3777.0,4227.30014785282,0.853000218096397,1.91603708267212,2.15258323749839,107.721472067779,69.5848557055864,122.848027535081,20.2533931732178,30.752613067627,38.8062515258789,93.0,118.0,54.0,91.0,99.0,144.0,3795885.0,107.721472067779,69.5848557055864,122.848027535081
42,1006,left entorhinal,outer,2382.0,1593.56918409101,0.765391377854484,1.55384433269501,2.21875777849349,94.7712006717044,149.762384550798,105.386649874055,14.9163799285889,22.2126235961914,23.1777324676514,82.0,104.0,137.0,161.0,97.0,116.0,2396292.0,94.7712006717044,149.762384550798,105.386649874055
43,1007,left fusiform,outer,10020.0,6731.35750501419,0.971549187186418,4.22229814529419,1.49741756015025,83.698003992016,112.493113772455,102.696407185629,16.3062191009521,25.3479290008545,68.8497161865234,67.0,98.0,81.0,150.0,92.0,116.0,10090140.0,83.698003992016,112.493113772455,102.696407185629
44,1008,left inferior parietal,outer,14845.0,10849.9861267897,0.880478383393764,2.10932040214539,2.58208185032261,77.2635230717413,79.8304479622769,142.657999326373,22.8790378570557,39.7308006286621,48.2592239379883,59.0,96.0,60.0,101.0,115.0,169.0,14963760.0,77.2635230717413,79.8304479622769,142.657999326373
45,1009,left inferior temporal,outer,13311.0,8888.19656817486,0.978292616025818,4.82559633255005,1.29806871810654,70.9175118323191,134.486364660807,102.723536924348,18.3246078491211,27.3242073059082,88.4271621704102,53.0,96.0,93.0,170.0,87.0,123.0,13430799.0,70.9175118323191,134.486364660807,102.723536924348
46,1010,left isthmus cingulate,outer,2594.0,2176.18330465746,0.9361595621863,2.8443398475647,2.44092558423019,112.132228218967,96.7856592135698,136.607170393215,15.7122592926025,18.9206142425537,44.6910057067871,98.0,120.0,86.0,111.0,116.0,154.0,2619940.0,112.132228218967,96.7856592135698,136.607170393215
47,1011,left lateral occipital,outer,10025.0,8125.9628014102,0.956493863945149,3.42756366729736,2.38133576132708,84.9023441396509,72.9205985037406,107.787132169576,17.4936389923096,37.2878074645996,59.9605598449707,63.0,108.0,52.0,96.0,89.0,128.0,10135275.0,84.9023441396509,72.9205985037406,107.787132169576
48,1012,left lateral orbitofrontal,outer,7867.0,6259.51315888522,0.9692124532109,4.06131029129028,1.37999697198009,96.1864751493581,180.658828015762,129.954874793441,14.8397560119629,31.1552867889404,60.2688522338867,75.0,117.0,154.0,208.0,113.0,149.0,7961404.0,96.1864751493581,180.658828015762,129.954874793441
