,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3990.0,2708.22048830427,0.956486838218774,3.4272928237915,1.63132686481822,77.1318295739348,131.59298245614,189.401503759399,12.0975618362427,19.7118167877197,41.4618873596191,70.0,85.0,113.0,150.0,177.0,205.0,3997980.0,77.1318295739348,131.59298245614,189.401503759399
40,1003,left caudal middle frontal,outer,6239.0,4927.06944656809,0.674335962428579,1.3542343378067,2.44305830330172,50.2311267831383,120.381631671742,197.635839076775,24.0000705718994,30.2672843933105,32.5017204284668,33.0,66.0,105.0,138.0,178.0,213.0,6257717.0,50.2311267831383,120.381631671742,197.635839076775
41,1005,left cuneus,outer,4716.0,4907.31501792398,0.933284506648502,2.7844455242157,2.21821956427365,88.839058524173,45.5943596268024,148.222222222222,18.1956615447998,32.2443161010742,50.6648292541504,70.0,99.0,27.0,67.0,118.0,170.0,4739580.0,88.839058524173,45.5943596268024,148.222222222222
42,1006,left entorhinal,outer,2064.0,1324.44575863839,0.855244506715158,1.92966496944427,1.15159203714359,62.2693798449612,123.115794573643,128.198158914729,11.9072008132935,20.859748840332,22.9769077301025,51.0,73.0,112.0,134.0,121.0,138.0,2076384.0,62.2693798449612,123.115794573643,128.198158914729
43,1007,left fusiform,outer,11835.0,7161.2782845233,0.969900266193407,4.10673379898071,1.7358806128847,54.6482467258133,83.2931981411069,126.600675961132,17.526330947876,27.2667598724365,71.9759750366211,42.0,85.0,50.0,122.0,116.0,140.0,11917845.0,54.6482467258133,83.2931981411069,126.600675961132
44,1008,left inferior parietal,outer,14491.0,9697.82164666149,0.905744137042427,2.35946488380432,2.43493817278243,50.9951004071493,52.1390518252709,161.503346904976,21.4795665740967,38.7985153198242,50.6802825927734,29.0,76.0,32.0,72.0,138.0,188.0,14606928.0,50.9951004071493,52.1390518252709,161.503346904976
45,1009,left inferior temporal,outer,11958.0,7527.08977196581,0.987071327767333,6.2390193939209,1.40942191219453,40.6690918213748,101.760244187991,124.932848302392,15.3636665344238,31.2100296020508,95.8542098999023,20.0,63.0,53.0,140.0,110.0,137.0,12065622.0,40.6690918213748,101.760244187991,124.932848302392
46,1010,left isthmus cingulate,outer,2695.0,2091.47385929267,0.936858019993611,2.85951256752014,0.200871772987104,83.508719851577,76.4571428571429,158.774025974026,15.9089202880859,17.4618949890137,45.491756439209,72.0,91.0,67.0,87.0,140.0,178.0,2721950.0,83.508719851577,76.4571428571429,158.774025974026
47,1011,left lateral occipital,outer,13819.0,10228.5708555561,0.956241166434127,3.41787314414978,2.64130369095759,66.5433822997323,41.8638106954194,131.406975902743,18.2508544921875,42.9081001281738,62.3791046142578,37.0,96.0,25.0,64.0,109.0,158.0,13971009.0,66.5433822997323,41.8638106954194,131.406975902743
48,1012,left lateral orbitofrontal,outer,8933.0,6294.95848375311,0.9712872392988,4.20327234268188,1.56478400416303,60.7727527146535,160.326094257248,150.891189969775,14.3079452514648,31.6364192962646,60.140193939209,43.0,77.0,129.0,187.0,137.0,168.0,9040196.0,60.7727527146535,160.326094257248,150.891189969775
