,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,43395.0,22358.1690014665,0.994286442672371,9.36813163757324,1.53455627572599,108.382901255905,120.214725198756,163.019264892269,19.0326766967773,70.9973068237305,178.30061340332,92.0,120.0,42.0,203.0,126.0,206.0,43395.0,108.382901255905,120.214725198756,163.019264892269
1,2,corticospinal_L,Left,20926.0,13236.7660230775,0.973349741102059,4.36061000823975,1.59860101611177,103.862276593711,116.508410589697,165.989630125203,23.8493995666504,68.0949478149414,103.997932434082,92.0,119.0,71.0,179.0,111.0,207.0,41852.0,103.862276593711,116.508410589697,165.989630125203
2,3,inferior_fronto_occipital_L,Left,15503.0,9794.58288515162,0.99091213386322,7.43435001373291,1.58872095359502,93.1104302393085,125.485712442753,137.212152486615,26.1003150939941,32.9126663208008,194.038879394531,75.0,113.0,40.0,196.0,117.0,159.0,46509.0,93.1104302393085,125.485712442753,137.212152486615
3,4,inferior_longitudinal_fasciculus_L,Left,13521.0,7474.73522888979,0.994917440883005,9.93107604980469,1.86253931162893,85.9598402485023,102.103172842245,122.268915021078,14.2751264572144,26.7030372619629,141.767364501953,67.0,118.0,40.0,157.0,105.0,146.0,54084.0,85.9598402485023,102.103172842245,122.268915021078
4,5,superior_longitudinal_fasciculus_L,Left,10717.0,6495.64627565552,0.968287557595687,4.00258779525757,1.466369850803,77.7142857142857,110.383689465335,148.901651581599,17.4471473693848,45.8976783752441,69.833740234375,60.0,92.0,85.0,145.0,125.0,172.0,53585.0,77.7142857142857,110.383689465335,148.901651581599
5,6,uncinate_L,Left,2554.0,2712.29357102711,0.953067894845929,3.30298280715942,1.056403995729,91.15465935787,155.332419733751,125.280344557557,18.5646915435791,27.6047344207764,61.3188591003418,75.0,112.0,132.0,190.0,113.0,141.0,15324.0,91.15465935787,155.332419733751,125.280344557557
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
