,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,7385.011444687843,3573.09669408251,0.986183844965021,6.03665924072266,1.24071210607833,104.619363574814,122.66865267434,144.342857142857,14.5411472320557,27.0999736785889,87.7799530029297,86.0,117.0,88.0,164.0,123.0,157.0,29540.0,104.619363574814,122.66865267434,144.342857142857
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,54336.08420562744,11255.1153058934,0.574974124550652,1.22223746776581,1.89223409385687,92.7269029740872,89.5415378386337,88.5170421083628,43.7950057983398,47.8168144226074,53.5278968811035,64.0,116.0,60.0,118.0,66.0,118.0,326016.0,92.7269029740872,89.5415378386337,88.5170421083628
4,7,left cerebellum white matter,inner,12188.018887996674,3797.93384610208,0.920033869837474,2.55206942558289,1.31265170621346,100.349195930423,98.6848539547096,93.7316212668198,16.4607543945312,31.1306934356689,42.0089874267578,79.0,117.0,77.0,123.0,81.0,110.0,85316.0,100.349195930423,98.6848539547096,93.7316212668198
5,10,left thalamus proper,inner,8735.013536810875,2326.72622825863,0.837486883757454,1.82996869087219,1.07418686597095,105.453806525472,121.157412707499,137.071207784774,18.3830337524414,20.706750869751,33.6403770446777,93.0,116.0,106.0,138.0,124.0,149.0,87350.0,105.453806525472,121.157412707499,137.071207784774
6,11,left caudate,inner,3423.0053046941757,1598.75429057873,0.973036536057401,4.3355541229248,1.44286410856115,104.635115395852,146.739409874379,145.941571720713,9.61532306671143,16.3485412597656,41.6877517700195,99.0,113.0,118.0,163.0,133.0,157.0,37653.0,104.635115395852,146.739409874379,145.941571720713
7,12,left putamen,inner,3961.006138443947,1681.190042726,0.951102731646501,3.23755860328674,1.20867616856591,93.2577631911134,141.557434991164,136.16687705125,11.2596950531006,17.7485466003418,36.4539222717285,86.0,105.0,121.0,158.0,126.0,146.0,47532.0,93.2577631911134,141.557434991164,136.16687705125
8,13,left pallidium,inner,1493.002313733101,736.188652057809,0.902930231674586,2.32673311233521,0.905341638052045,97.6711319490958,136.938379102478,133.246483590087,9.12506198883057,11.3227739334106,21.2315845489502,90.0,106.0,127.0,146.0,127.0,140.0,19409.0,97.6711319490958,136.938379102478,133.246483590087
9,15,4th ventricle,inner,1386.0021479129791,949.567944637686,0.92951217212929,2.71155977249146,1.49227107039524,116.616161616162,104.38455988456,97.7193362193362,9.77329158782959,12.6187705993652,26.5008640289307,110.0,124.0,96.0,109.0,76.0,115.0,20790.0,116.616161616162,104.38455988456,97.7193362193362
10,16,brain stem,inner,17599.02727353573,4441.48194581283,0.883519064993925,2.13494920730591,1.81214273215203,117.341326211717,117.368941417126,102.080402295585,23.6045513153076,26.7738456726074,50.3945198059082,103.0,132.0,105.0,133.0,69.0,130.0,281584.0,117.341326211717,117.368941417126,102.080402295585
11,17,left hippocampus,inner,3293.0051032304764,1639.16597129473,0.981944573935875,5.28628253936768,1.55300743910166,91.3911327057395,122.532341330094,119.446705132098,8.40921306610107,16.8931903839111,44.4534759521484,82.0,102.0,100.0,140.0,109.0,132.0,55981.0,91.3911327057395,122.532341330094,119.446705132098
12,18,left amygdala,inner,672.0010414123535,450.173394145866,0.91289122400638,2.44976210594177,2.45443248295829,94.5401785714286,138.982142857143,117.505952380952,6.26184034347534,10.7665147781372,15.3400192260742,88.0,102.0,133.0,144.0,110.0,123.0,12096.0,94.5401785714286,138.982142857143,117.505952380952
13,24,CSF,inner,910.0014102458954,634.414192664537,0.867163438657856,2.00793671607971,1.29494604743418,116.438461538462,114.062637362637,138.835164835165,9.53743076324463,10.792106628418,19.1505565643311,111.0,123.0,109.0,126.0,130.0,147.0,21840.0,116.438461538462,114.062637362637,138.835164835165
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,5026.007788896561,1847.562821455,0.840416673011341,1.84522008895874,0.881315492421646,106.884600079586,126.857142857143,123.071229606049,14.7438325881958,21.4283885955811,27.2056159973145,91.0,116.0,115.0,143.0,113.0,132.0,140728.0,106.884600079586,126.857142857143,123.071229606049
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,5139.007964015007,2905.36721524941,0.991699262881407,7.77731657028198,1.99157856285647,129.862230005838,120.843160147889,144.629499902705,11.4158296585083,27.6518363952637,88.7845230102539,117.0,151.0,90.0,160.0,123.0,157.0,220977.0,129.862230005838,120.843160147889,144.629499902705
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,56154.08702301979,11667.1701247207,0.529792453522791,1.17906832695007,2.42047981037622,141.768208854222,86.580065534067,90.1291982761691,44.9509735107422,50.0839996337891,53.0002670288086,116.0,177.0,59.0,120.0,65.0,119.0,2526930.0,141.768208854222,86.580065534067,90.1291982761691
21,46,right cerebellum white matter,inner,12846.019907712936,3912.37644753886,0.909499915521932,2.40555715560913,1.77512532931901,133.387435777674,96.8165966059474,94.9451969484664,17.5585632324219,30.0262756347656,42.2381286621094,117.0,156.0,76.0,123.0,83.0,112.0,590916.0,133.387435777674,96.8165966059474,94.9451969484664
22,49,right thalamus proper,inner,8740.013544559479,2387.70156374794,0.881772609336226,2.12010502815247,2.11582820525297,127.598741418764,119.081350114416,136.752631578947,17.0182323455811,20.9113578796387,36.0804405212402,116.0,141.0,104.0,137.0,123.0,150.0,428260.0,127.598741418764,119.081350114416,136.752631578947
23,50,right caudate,inner,3657.0056673288345,1687.89854452205,0.970754257804173,4.165358543396,1.63147897389551,128.421383647799,144.882690730107,146.795187312004,10.4088582992554,15.9698286056519,43.3566284179688,121.0,135.0,114.0,161.0,134.0,157.0,182850.0,128.421383647799,144.882690730107,146.795187312004
24,51,right putamen,inner,3846.005960226059,1608.24892946503,0.949658285223052,3.19195485115051,1.89304432313296,140.004420176807,138.940197607904,136.495839833593,11.0431308746338,17.9971904754639,35.2491760253906,129.0,147.0,120.0,155.0,127.0,147.0,196146.0,140.004420176807,138.940197607904,136.495839833593
