,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3977.0,2607.68552381228,0.943698152633961,3.02290344238281,1.48469029596406,115.638923811919,156.432486799095,153.738244908222,12.1637887954712,21.1224136352539,36.7699584960938,108.0,122.0,140.0,174.0,138.0,166.0,3984954.0,115.638923811919,156.432486799095,153.738244908222
40,1003,left caudal middle frontal,outer,6706.0,5140.65378980739,0.805026834169205,1.68566310405731,2.20046380993616,87.494035192365,149.266328660901,166.6535937966,24.2514057159424,28.2509517669678,40.8796997070312,69.0,105.0,130.0,169.0,146.0,182.0,6726118.0,87.494035192365,149.266328660901,166.6535937966
41,1005,left cuneus,outer,3201.0,4344.88335125569,0.891628796092453,2.20864081382751,2.10098040862374,109.813183380194,62.0543580131209,133.753826929085,19.7261219024658,35.3837013244629,43.5679168701172,95.0,120.0,41.0,79.0,110.0,156.0,3217005.0,109.813183380194,62.0543580131209,133.753826929085
42,1006,left entorhinal,outer,2395.0,1508.17580373452,0.836191344675595,1.82336091995239,2.23756801133373,96.9582463465553,140.666388308977,95.6643006263048,13.0432472229004,20.0653057098389,23.7825469970703,85.0,109.0,128.0,152.0,86.0,104.0,2409370.0,96.9582463465553,140.666388308977,95.6643006263048
43,1007,left fusiform,outer,9491.0,6228.69199167016,0.972801575856399,4.31704378128052,1.55043738449699,84.2690970393004,99.412390685913,102.136971868086,16.390811920166,22.7975635528564,70.7598495483398,71.0,97.0,64.0,140.0,86.0,115.0,9557437.0,84.2690970393004,99.412390685913,102.136971868086
44,1008,left inferior parietal,outer,13656.0,9860.46369909,0.857201389763158,1.94181787967682,2.08556582545598,78.1474809607499,74.7639865260691,145.727445811365,24.1643009185791,38.5310249328613,46.9226722717285,61.0,97.0,50.0,100.0,126.0,169.0,13765248.0,78.1474809607499,74.7639865260691,145.727445811365
45,1009,left inferior temporal,outer,13005.0,8568.74466231338,0.988605251025054,6.64313888549805,1.2697753356102,72.6999615532488,122.069665513264,96.518031526336,14.7484006881714,31.4233074188232,97.9756774902344,54.0,101.0,76.0,161.0,80.0,116.0,13122045.0,72.6999615532488,122.069665513264,96.518031526336
46,1010,left isthmus cingulate,outer,2574.0,2124.3893765175,0.937069487328366,2.86415672302246,0.674179844519141,113.207070707071,94.1806526806527,138.534965034965,15.3375673294067,18.5267238616943,43.9291954040527,100.0,120.0,85.0,108.0,115.0,158.0,2599740.0,113.207070707071,94.1806526806527,138.534965034965
47,1011,left lateral occipital,outer,11994.0,9303.46115690036,0.948538715148445,3.15794920921326,2.39731998850209,87.5365182591296,58.3822744705686,116.694347173587,19.5390911102295,40.1436157226562,61.7034568786621,65.0,115.0,39.0,88.0,98.0,142.0,12125934.0,87.5365182591296,58.3822744705686,116.694347173587
48,1012,left lateral orbitofrontal,outer,7584.0,5855.76440459655,0.971982337410713,4.25434350967407,1.38551471771885,98.7411656118144,175.282041139241,110.923259493671,13.9977760314941,33.1401405334473,59.5513458251953,76.0,118.0,146.0,206.0,97.0,127.0,7675008.0,98.7411656118144,175.282041139241,110.923259493671
