,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3355.285025750273,2443.71720775983,0.954312826673068,3.34661555290222,1.67362170006407,113.530587150323,138.980325853059,181.134337534583,11.4166164398193,18.5488986968994,38.2070274353027,106.0,119.0,121.0,155.0,168.0,192.0,3259506.0,113.530587150323,138.980325853059,181.134337534583
40,1003,left caudal middle frontal,outer,5577.013874648547,4931.8214260224,0.776677466212424,1.587557554245,1.90890477903189,91.4471980765674,125.828185685223,192.30405030516,23.042818069458,27.9123783111572,36.5817985534668,74.0,105.0,103.0,145.0,174.0,204.0,5423221.0,91.4471980765674,125.828185685223,192.30405030516
41,1005,left cuneus,outer,3929.798938859065,3890.17991416558,0.863450942210737,1.98242449760437,2.17654861004262,110.277690288714,60.5383202099738,134.715748031496,18.7617092132568,28.9990158081055,37.1936721801758,95.0,119.0,47.0,80.0,113.0,155.0,3829050.0,110.277690288714,60.5383202099738,134.715748031496
42,1006,left entorhinal,outer,2484.7468881132513,1549.07240347734,0.80804298058608,1.69743692874908,2.09894686060112,92.4645080946451,138.313408053134,119.890410958904,13.9798231124878,20.2409591674805,23.7298679351807,81.0,103.0,125.0,149.0,112.0,131.0,2423454.0,92.4645080946451,138.313408053134,119.890410958904
43,1007,left fusiform,outer,9699.692708931929,6126.30360869616,0.973325179114776,4.35862922668457,1.55928884969603,84.0713526159081,101.689493832412,117.162909400255,15.4033231735229,24.0212135314941,67.1373748779297,69.0,97.0,72.0,139.0,108.0,130.0,9469828.0,84.0713526159081,101.689493832412,117.162909400255
44,1008,left inferior parietal,outer,12559.884954983421,9766.21132920425,0.892176582311525,2.21392345428467,2.53066974950694,80.4642358544798,69.1615340395828,154.883304590622,21.3074016571045,37.3467712402344,47.1729583740234,62.0,99.0,52.0,89.0,129.0,180.0,12274416.0,80.4642358544798,69.1615340395828,154.883304590622
45,1009,left inferior temporal,outer,13528.41020526916,8143.9791122952,0.977635608072217,4.75497579574585,1.36591518025506,70.2317779810918,122.383729795669,116.887160719732,17.4216365814209,26.5959243774414,82.8394622802734,54.0,93.0,82.0,158.0,102.0,136.0,13234044.0,70.2317779810918,122.383729795669,116.887160719732
46,1010,left isthmus cingulate,outer,2476.4953417849383,2040.33536659159,0.937141786372349,2.86574983596802,2.4332868589694,113.139941690962,86.9391920033319,148.63348604748,15.0814399719238,18.0171337127686,43.2196350097656,98.0,120.0,76.0,101.0,128.0,166.0,2425010.0,113.139941690962,86.9391920033319,148.63348604748
47,1011,left lateral occipital,outer,11111.73857436449,8455.32513147939,0.956186114998911,3.41577315330505,2.45192819007379,87.3288777499304,63.3431727466815,121.697113153254,17.3967742919922,36.7675170898438,59.4234352111816,65.0,111.0,44.0,85.0,103.0,143.0,10891503.0,87.3288777499304,63.3431727466815,121.697113153254
48,1012,left lateral orbitofrontal,outer,6561.0107742998725,5933.34876379732,0.973514997109412,4.37400960922241,1.38810968202043,93.9558245558874,167.368495519572,143.458418487659,13.5228414535522,31.018892288208,59.149040222168,72.0,111.0,142.0,195.0,128.0,161.0,6437332.0,93.9558245558874,167.368495519572,143.458418487659
