,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39293.0,21585.2535427065,0.992439229329624,8.14750099182129,1.57727422284477,96.326775761586,117.424503092154,165.914946682615,20.5404319763184,70.4541473388672,167.35319519043,83.0,112.0,43.0,196.0,130.0,208.0,39293.0,96.326775761586,117.424503092154,165.914946682615
1,2,corticospinal_L,Left,19057.0,12536.5833380597,0.970509118382082,4.148268699646,1.54005941891629,102.455370729916,114.504434066222,168.419583355198,24.1174030303955,64.0942840576172,100.045471191406,87.0,114.0,74.0,175.0,115.0,209.0,38114.0,102.455370729916,114.504434066222,168.419583355198
2,3,inferior_fronto_occipital_L,Left,14314.0,9243.46096084942,0.990333823787032,7.20957469940186,1.53187533038987,112.700013972335,123.72635182339,141.708397373201,25.4803657531738,35.6969108581543,183.702606201172,91.0,134.0,43.0,188.0,118.0,159.0,42942.0,112.700013972335,123.72635182339,141.708397373201
3,4,inferior_longitudinal_fasciculus_L,Left,11952.0,7091.48223904494,0.9933141784215,8.66232967376709,1.21488161869401,121.164491298527,103.528447121821,126.721469210174,15.7810688018799,27.1933727264404,136.700820922852,85.0,143.0,44.0,155.0,112.0,148.0,47808.0,121.164491298527,103.528447121821,126.721469210174
4,5,superior_longitudinal_fasciculus_L,Left,10640.0,6262.54045561002,0.97218785043428,4.26981019973755,1.67368743625067,130.246710526316,108.835338345865,153.512312030075,17.3486652374268,45.8500137329102,74.0755081176758,114.0,149.0,83.0,140.0,128.0,180.0,53200.0,130.246710526316,108.835338345865,153.512312030075
5,6,uncinate_L,Left,2483.0,2738.3015010331,0.945778161622103,3.07869172096252,2.13428135699689,115.188884414015,152.619412001611,131.546113572292,19.7883110046387,27.7157325744629,60.9221115112305,94.0,133.0,129.0,184.0,117.0,146.0,14898.0,115.188884414015,152.619412001611,131.546113572292
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
