,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4299.0,2853.20783142351,0.960041427374017,3.57324171066284,1.59439990983844,115.691090951384,151.80716445685,172.125377994883,11.8921680450439,20.3900413513184,42.4935913085938,108.0,121.0,130.0,170.0,156.0,190.0,4307598.0,115.691090951384,151.80716445685,172.125377994883
40,1003,left caudal middle frontal,outer,7909.0,5530.20415108999,0.831604720376196,1.80060803890228,2.8447888998303,89.0823112909344,142.663168542167,182.21115185232,21.4294700622559,31.1032829284668,38.5860748291016,72.0,103.0,125.0,162.0,162.0,200.0,7932727.0,89.0823112909344,142.663168542167,182.21115185232
41,1005,left cuneus,outer,4304.0,4771.78543587016,0.932870323462178,2.7761402130127,2.12097485880004,113.092007434944,56.5824814126394,146.111059479554,17.6180210113525,33.5358657836914,48.9100952148438,100.0,123.0,37.0,80.0,116.0,167.0,4325520.0,113.092007434944,56.5824814126394,146.111059479554
42,1006,left entorhinal,outer,2056.0,1358.77032897319,0.885182619160567,2.14941096305847,1.5330781383764,100.190661478599,136.328307392996,111.670719844358,11.9814577102661,16.8315010070801,25.7530765533447,91.0,109.0,124.0,148.0,103.0,121.0,2068336.0,100.190661478599,136.328307392996,111.670719844358
43,1007,left fusiform,outer,11438.0,6463.0978126206,0.976181909419697,4.60927963256836,1.61419485058685,87.109109984263,95.5568281168036,114.167424374891,17.0761775970459,25.1363639831543,78.7088775634766,71.0,103.0,61.0,137.0,97.0,127.0,11518066.0,87.109109984263,95.5568281168036,114.167424374891
44,1008,left inferior parietal,outer,12184.0,8554.78059360456,0.864809079912954,1.9916318655014,0.510349644848107,81.5243762311228,68.2944845699278,156.23695009849,22.9402523040771,37.1105155944824,45.6885375976562,67.0,99.0,48.0,91.0,131.0,182.0,12281472.0,81.5243762311228,68.2944845699278,156.23695009849
45,1009,left inferior temporal,outer,13242.0,8361.51714759467,0.985942512880517,5.98498153686523,1.25829509579227,75.3317474701707,114.446005135176,110.594925237879,16.6338138580322,31.7924499511719,99.5530700683594,56.0,102.0,73.0,160.0,93.0,128.0,13361178.0,75.3317474701707,114.446005135176,110.594925237879
46,1010,left isthmus cingulate,outer,2632.0,2241.59652712342,0.946136674137759,3.08863592147827,0.474169638263333,114.012917933131,91.2807750759878,150.52811550152,14.6476221084595,18.7643184661865,45.2411727905273,101.0,120.0,83.0,104.0,130.0,167.0,2658320.0,114.012917933131,91.2807750759878,150.52811550152
47,1011,left lateral occipital,outer,13041.0,9681.17500336417,0.952095419648776,3.270099401474,2.45177526591159,92.4603941415536,53.1871022160877,123.617130588145,18.7605628967285,42.5621185302734,61.3489036560059,66.0,119.0,35.0,81.0,103.0,157.0,13184451.0,92.4603941415536,53.1871022160877,123.617130588145
48,1012,left lateral orbitofrontal,outer,7936.0,5379.07642042832,0.983107325605006,5.46358489990234,1.41176116488004,98.90625,174.527217741935,128.454259072581,11.7289667129517,29.0517253875732,64.0822067260742,82.0,117.0,144.0,203.0,118.0,143.0,8031232.0,98.90625,174.527217741935,128.454259072581
