,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,43378.0,22331.9424605674,0.994290837772372,9.37172508239746,1.53456674090829,108.380653787634,120.206348840426,163.015468670755,19.0335826873779,70.9686660766602,178.377502441406,92.0,120.0,42.0,203.0,126.0,206.0,43378.0,108.380653787634,120.206348840426,163.015468670755
1,2,corticospinal_L,Left,20903.0,13225.4766155161,0.973277750315353,4.354811668396,1.59795299745669,103.863799454624,116.475960388461,165.942926852605,23.8899574279785,68.1654968261719,104.036270141602,92.0,119.0,71.0,179.0,111.0,207.0,41806.0,103.863799454624,116.475960388461,165.942926852605
2,3,inferior_fronto_occipital_L,Left,15500.0,9797.51213582382,0.990885243318985,7.42342567443848,1.58862669159538,93.1092903225806,125.536387096774,137.206774193548,26.1305465698242,32.9150924682617,193.978164672852,75.0,113.0,40.0,196.0,117.0,159.0,46500.0,93.1092903225806,125.536387096774,137.206774193548
3,4,inferior_longitudinal_fasciculus_L,Left,13501.0,7482.03281790188,0.994894861888475,9.90914535522461,1.86247463069979,85.9641508036442,102.120361454707,122.252944226354,14.3054904937744,26.7418460845947,141.755187988281,67.0,118.0,40.0,157.0,105.0,146.0,54004.0,85.9641508036442,102.120361454707,122.252944226354
4,5,superior_longitudinal_fasciculus_L,Left,10710.0,6495.86230514886,0.968353332323602,4.00667810440063,1.46630628458178,77.7132586367881,110.369094304388,148.881139122316,17.4355354309082,45.8823051452637,69.8585815429688,60.0,92.0,85.0,145.0,125.0,172.0,53550.0,77.7132586367881,110.369094304388,148.881139122316
5,6,uncinate_L,Left,2550.0,2711.70708869726,0.953295705534709,3.31083536148071,1.05703510296503,91.1917647058823,155.361568627451,125.278431372549,18.5579624176025,27.5853424072266,61.4423599243164,75.0,112.0,132.0,190.0,113.0,141.0,15300.0,91.1917647058823,155.361568627451,125.278431372549
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
