,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39205.0,21504.0758972633,0.991650348280698,7.75459766387939,1.53182485324209,74.7581686009438,109.829001402882,147.71011350593,21.5672149658203,71.9410018920898,167.245071411133,56.0,88.0,49.0,194.0,100.0,192.0,39205.0,74.7581686009438,109.829001402882,147.71011350593
1,2,corticospinal_L,Left,18844.0,12529.0652313302,0.967346270335436,3.94541954994202,1.56971452222019,69.6785714285714,107.676714073445,150.587348758225,26.2392864227295,64.307258605957,103.524993896484,57.0,87.0,60.0,161.0,98.0,192.0,37688.0,69.6785714285714,107.676714073445,150.587348758225
2,3,inferior_fronto_occipital_L,Left,15634.0,9820.08541835757,0.98977335132723,7.01021766662598,1.57734868866288,57.4448637584751,130.217154918767,128.402520148395,24.956563949585,32.6829986572266,174.950942993164,40.0,78.0,50.0,191.0,90.0,154.0,46902.0,57.4448637584751,130.217154918767,128.402520148395
3,4,inferior_longitudinal_fasciculus_L,Left,12690.0,7163.14998287314,0.992434758281823,8.14510250091553,1.87802313222986,50.664854215918,113.491646966115,107.304649330181,15.5244941711426,23.9126834869385,126.448593139648,32.0,82.0,55.0,163.0,87.0,130.0,50760.0,50.664854215918,113.491646966115,107.304649330181
4,5,superior_longitudinal_fasciculus_L,Left,9646.0,6137.43876539173,0.962903282964334,3.70580697059631,1.48885986785116,41.9619531411984,109.705992121086,136.543437694381,18.7831935882568,44.0981636047363,69.6068878173828,25.0,57.0,86.0,135.0,110.0,166.0,48230.0,41.9619531411984,109.705992121086,136.543437694381
5,6,uncinate_L,Left,2675.0,2852.21469402424,0.942318148611588,2.98758459091187,0.97084750714911,56.8014953271028,156.902803738318,123.118130841121,19.4464683532715,28.7233543395996,58.0979690551758,42.0,78.0,136.0,186.0,108.0,143.0,16050.0,56.8014953271028,156.902803738318,123.118130841121
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
