,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39007.0,21548.4276170393,0.992437845095091,8.14675807952881,1.61359531050239,86.6487040787551,123.033455533622,151.987438152127,20.5998306274414,70.0027923583984,167.821838378906,73.0,101.0,47.0,201.0,114.0,195.0,39007.0,86.6487040787551,123.033455533622,151.987438152127
1,2,corticospinal_L,Left,19041.0,12442.2427424239,0.969657752445213,4.09054088592529,1.57158573043451,80.5332703114332,120.10298828843,154.286749645502,24.1918544769287,63.8387336730957,98.9577713012695,69.0,98.0,80.0,182.0,101.0,196.0,38082.0,80.5332703114332,120.10298828843,154.286749645502
2,3,inferior_fronto_occipital_L,Left,14563.0,9404.04303308229,0.990117026087251,7.13044834136963,1.65607169219628,70.6123051569045,127.544324658381,127.473391471537,25.680944442749,35.6553153991699,183.116653442383,48.0,97.0,47.0,192.0,108.0,146.0,43689.0,70.6123051569045,127.544324658381,127.473391471537
3,4,inferior_longitudinal_fasciculus_L,Left,12124.0,7123.11544270968,0.993389415223455,8.7113208770752,1.97320330281129,63.4513361926757,106.291652919828,113.280105575718,15.723518371582,27.2574825286865,136.972610473633,40.0,102.0,48.0,157.0,97.0,133.0,48496.0,63.4513361926757,106.291652919828,113.280105575718
4,5,superior_longitudinal_fasciculus_L,Left,10484.0,6299.68753348115,0.97196946462637,4.25337982177734,1.53493403930702,53.193819152995,112.187619229302,139.548264021366,17.478536605835,45.1924324035645,74.3428573608398,35.0,69.0,85.0,143.0,114.0,165.0,52420.0,53.193819152995,112.187619229302,139.548264021366
5,6,uncinate_L,Left,2563.0,2811.66883955728,0.944052185186168,3.03217625617981,1.07114973456615,67.1092469761998,156.033944596176,115.801014436208,20.0284442901611,27.8929901123047,60.7297744750977,50.0,87.0,132.0,188.0,101.0,129.0,15378.0,67.1092469761998,156.033944596176,115.801014436208
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
