,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3752.0,2656.23633552183,0.954669827012442,3.35946106910706,1.59963175217094,90.2470682302772,153.090618336887,159.887526652452,12.2996253967285,19.0870914459229,41.3201141357422,83.0,97.0,135.0,172.0,145.0,178.0,3759504.0,90.2470682302772,153.090618336887,159.887526652452
40,1003,left caudal middle frontal,outer,6066.0,4970.56435566408,0.683675258683749,1.37026405334473,2.32328048989403,62.831519947247,144.271183646555,170.412792614573,24.1433162689209,29.8485565185547,33.0827178955078,45.0,79.0,128.0,161.0,151.0,186.0,6084198.0,62.831519947247,144.271183646555,170.412792614573
41,1005,left cuneus,outer,3996.0,4492.40697342268,0.925108877232799,2.63364458084106,2.11841262297174,98.4907407407407,63.4712212212212,133.048548548549,18.0807285308838,32.6980133056641,47.6182136535645,80.0,108.0,43.0,83.0,105.0,154.0,4015980.0,98.4907407407407,63.4712212212212,133.048548548549
42,1006,left entorhinal,outer,1976.0,1298.37440959979,0.844818215190882,1.86897218227386,1.03394019184438,74.287955465587,136.336032388664,101.378542510121,11.9890842437744,19.6061725616455,22.4072647094727,63.0,85.0,125.0,147.0,94.0,110.0,1987856.0,74.287955465587,136.336032388664,101.378542510121
43,1007,left fusiform,outer,11185.0,6873.40190215373,0.970575712625829,4.15289068222046,1.72202582874343,66.0781403665624,97.5350916405901,105.841841752347,17.0591678619385,27.278959274292,70.844856262207,52.0,97.0,64.0,135.0,91.0,122.0,11263295.0,66.0781403665624,97.5350916405901,105.841841752347
44,1008,left inferior parietal,outer,13777.0,9202.41148780375,0.911395481415846,2.42994689941406,2.39932984574205,61.9184873339624,72.5618059083981,144.336285112869,20.6786880493164,37.9394569396973,50.2481155395508,41.0,86.0,51.0,92.0,123.0,169.0,13887216.0,61.9184873339624,72.5618059083981,144.336285112869
45,1009,left inferior temporal,outer,11919.0,7570.67008320614,0.986039756168843,6.00564336776733,1.36091517697294,53.1068881617585,115.971054618676,101.385435019716,15.9597940444946,31.7100276947021,95.8488311767578,33.0,78.0,69.0,152.0,84.0,119.0,12026271.0,53.1068881617585,115.971054618676,101.385435019716
46,1010,left isthmus cingulate,outer,2522.0,1981.51954431616,0.940629449363463,2.94607067108154,0.81173103626008,94.4948453608247,94.4516256938937,138.72878667724,15.5497255325317,17.202220916748,45.8105888366699,83.0,102.0,86.0,107.0,119.0,157.0,2547220.0,94.4948453608247,94.4516256938937,138.72878667724
47,1011,left lateral occipital,outer,12202.0,9659.79790894118,0.958979739411304,3.52765274047852,2.586643143481,76.6097361088346,57.8386330109818,116.849287002131,17.2779216766357,42.9044914245605,60.9505081176758,49.0,105.0,42.0,82.0,95.0,143.0,12336222.0,76.6097361088346,57.8386330109818,116.849287002131
48,1012,left lateral orbitofrontal,outer,8405.0,6124.43998350773,0.970307885867225,4.13439893722534,1.50734137460981,74.1594289113623,176.006305770375,118.681975014872,14.2607154846191,31.622730255127,58.9594879150391,56.0,91.0,146.0,203.0,108.0,132.0,8505860.0,74.1594289113623,176.006305770375,118.681975014872
