,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4071.5836591256475,2918.15805827109,0.963652540535094,3.74309325218201,1.57413243294194,102.172082228117,181.982206012378,236.247679045093,15.1989183425903,26.7804851531982,56.8909683227539,93.0,110.0,156.0,206.0,217.0,260.0,9066096.0,102.172082228117,181.982206012378,236.247679045093
40,1003,left caudal middle frontal,outer,6340.024554975823,5075.15154888767,0.713881869442352,1.42802834510803,2.7421757487205,68.4343104549649,170.485414152885,250.535240258358,30.4988651275635,40.0354347229004,43.5532455444336,48.0,87.0,149.0,195.0,224.0,272.0,14131267.0,68.4343104549649,170.485414152885,250.535240258358
41,1005,left cuneus,outer,3523.935857052713,5009.23984278267,0.930450751388229,2.72913122177124,2.10468019478259,105.778700038309,65.4259992338143,190.729408760056,23.4222183227539,46.3579940795898,63.9223098754883,83.0,118.0,39.0,93.0,153.0,221.0,7870155.0,105.778700038309,65.4259992338143,190.729408760056
42,1006,left entorhinal,outer,2032.6418422049678,1394.42055797777,0.856089883382344,1.93488359451294,1.29192251350785,78.9464246181094,167.076599512951,155.945317688731,15.7775650024414,24.7563972473145,30.5277519226074,64.0,91.0,152.0,181.0,145.0,169.0,4544102.0,78.9464246181094,167.076599512951,155.945317688731
43,1007,left fusiform,outer,11375.054347411375,7416.33750295454,0.96895458591141,4.04467296600342,1.66475327791715,65.6309043436981,115.758525199778,158.421987499011,23.5847148895264,34.5785255432129,95.3924560546875,48.0,104.0,70.0,167.0,140.0,175.0,25454946.0,65.6309043436981,115.758525199778,158.421987499011
44,1008,left inferior parietal,outer,14288.342655234035,9982.41802732283,0.901769096769352,2.31364679336548,2.28566640669598,61.3117598891408,78.0338246409675,208.195987654321,27.7214164733887,52.393669128418,64.137565612793,34.0,89.0,50.0,106.0,177.0,243.0,32006016.0,61.3117598891408,78.0338246409675,208.195987654321
45,1009,left inferior temporal,outer,12253.45082205917,8279.46566411097,0.98501553649344,5.79825687408447,1.34673388321588,49.5118251928021,141.089533602644,155.237495409475,21.3668231964111,39.0479965209961,123.890327453613,25.0,82.0,80.0,190.0,133.0,175.0,27475070.0,49.5118251928021,141.089533602644,155.237495409475
46,1010,left isthmus cingulate,outer,2340.8906050808596,1993.86892383104,0.942873080334345,3.00163173675537,0.390885122361726,102.650134563629,106.095732410611,200.261437908497,20.1006393432617,21.9566555023193,60.334716796875,88.0,112.0,94.0,123.0,175.0,225.0,5254020.0,102.650134563629,106.095732410611,200.261437908497
47,1011,left lateral occipital,outer,11618.503370354232,9976.3663451566,0.95256790526893,3.28594851493835,2.49483244953417,75.5533521825013,60.9915178744336,169.282079089043,22.7243118286133,57.3181457519531,74.6709213256836,43.0,113.0,37.0,92.0,136.0,203.0,26103009.0,75.5533521825013,60.9915178744336,169.282079089043
48,1012,left lateral orbitofrontal,outer,8822.664591160195,6669.00103104433,0.969041119600881,4.05023241043091,1.46691136065789,80.9932163623381,218.696317453841,183.419004386412,19.6020946502686,39.6265754699707,79.3930435180664,58.0,104.0,177.0,253.0,166.0,204.0,19841272.0,80.9932163623381,218.696317453841,183.419004386412
