,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4314.0,2844.26486669874,0.96271449895731,3.6965913772583,1.66321965558811,79.06374594344,143.186833565137,174.538942976356,11.86842918396,19.8302841186523,43.8727340698242,70.0,85.0,122.0,162.0,158.0,192.0,4322628.0,79.06374594344,143.186833565137,174.538942976356
40,1003,left caudal middle frontal,outer,7387.0,5443.21862866489,0.834092902943497,1.81282913684845,2.9754865554515,53.4207391363206,131.028428320022,184.241099228374,21.1581153869629,30.2628746032715,38.3560485839844,36.0,68.0,114.0,151.0,165.0,202.0,7409161.0,53.4207391363206,131.028428320022,184.241099228374
41,1005,left cuneus,outer,4788.0,4985.19080858533,0.942027544646293,2.9803102016449,2.14992044193352,85.2124060150376,44.812656641604,148.333333333333,17.3362789154053,33.2761268615723,51.6674880981445,69.0,96.0,26.0,68.0,119.0,170.0,4811940.0,85.2124060150376,44.812656641604,148.333333333333
42,1006,left entorhinal,outer,2016.0,1341.55733188001,0.90442106943332,2.34389114379883,1.62336706526777,65.6354166666667,125.18998015873,114.906746031746,11.2263565063477,17.0718193054199,26.3133583068848,57.0,75.0,112.0,138.0,107.0,124.0,2028096.0,65.6354166666667,125.18998015873,114.906746031746
43,1007,left fusiform,outer,11741.0,6589.07445183808,0.977976021292933,4.79117012023926,1.686267422701,55.9594583084916,83.3749254748318,116.614683587429,16.7283401489258,24.9407539367676,80.148323059082,41.0,73.0,48.0,126.0,100.0,130.0,11823187.0,55.9594583084916,83.3749254748318,116.614683587429
44,1008,left inferior parietal,outer,12557.0,8911.49841268583,0.862736020389975,1.97763466835022,0.787780951315836,51.8158795890738,55.1877837062993,158.541689894083,22.9870758056641,37.7962265014648,45.4600372314453,37.0,69.0,35.0,78.0,134.0,182.0,12657456.0,51.8158795890738,55.1877837062993,158.541689894083
45,1009,left inferior temporal,outer,13617.0,8419.05394791979,0.986093339771869,6.01712131500244,1.34850377181714,42.1835205992509,100.850701329221,113.005581258721,16.4576644897461,32.3319511413574,99.0277633666992,24.0,67.0,59.0,147.0,95.0,130.0,13739553.0,42.1835205992509,100.850701329221,113.005581258721
46,1010,left isthmus cingulate,outer,2852.0,2231.75487994823,0.952053125515728,3.26869225502014,0.511697787122717,82.6062412342216,81.5340112201963,152.868513323983,14.1371631622314,18.9323787689209,46.2100372314453,70.0,90.0,72.0,95.0,133.0,171.0,2880520.0,82.6062412342216,81.5340112201963,152.868513323983
47,1011,left lateral occipital,outer,13994.0,10433.1827268437,0.949301555337078,3.18099641799927,2.52697639177637,64.7572531084751,40.2614692010862,125.919036730027,19.4062023162842,42.2599792480469,61.7310600280762,37.0,93.0,23.0,68.0,106.0,160.0,14147934.0,64.7572531084751,40.2614692010862,125.919036730027
48,1012,left lateral orbitofrontal,outer,8072.0,5579.23854678605,0.98336393146829,5.50520420074463,1.49563670684363,61.6008424182359,163.326808721506,130.826437066402,11.8894319534302,29.3425273895264,65.4537506103516,45.0,77.0,133.0,194.0,121.0,145.0,8168864.0,61.6008424182359,163.326808721506,130.826437066402
