,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38440.0,21338.7402976986,0.992266510201428,8.05635452270508,1.5812003087317,78.8501560874089,113.564047866805,166.082830385016,21.0185031890869,72.2418823242188,169.332504272461,61.0,92.0,46.0,194.0,130.0,206.0,38440.0,78.8501560874089,113.564047866805,166.082830385016
1,2,corticospinal_L,Left,17861.0,12315.4505812025,0.968920141860841,4.04246664047241,1.70888018990211,74.395834499748,110.17815351884,169.375734841274,25.7114505767822,64.5523681640625,103.937675476074,62.0,92.0,65.0,167.0,115.0,207.0,35722.0,74.395834499748,110.17815351884,169.375734841274
2,3,inferior_fronto_occipital_L,Left,15484.0,9814.19951258468,0.989536131883969,6.93071365356445,1.62862071064618,59.3232368896926,128.161844484629,143.999031258073,25.0972881317139,32.929931640625,173.942123413086,40.0,80.0,46.0,190.0,120.0,164.0,46452.0,59.3232368896926,128.161844484629,143.999031258073
3,4,inferior_longitudinal_fasciculus_L,Left,13438.0,7354.41022339446,0.992794840776238,8.3453950881958,1.93350889877651,52.2547254055663,108.439202262241,126.76052984075,15.4324502944946,23.8785381317139,128.789901733398,30.0,87.0,48.0,157.0,111.0,145.0,53752.0,52.2547254055663,108.439202262241,126.76052984075
4,5,superior_longitudinal_fasciculus_L,Left,9387.0,6053.61742645164,0.964388618002763,3.78087115287781,1.43935875574804,46.0589112602535,108.894428464898,156.383402578033,18.1258316040039,45.1095428466797,68.5314331054688,28.0,62.0,85.0,135.0,130.0,182.0,46935.0,46.0589112602535,108.894428464898,156.383402578033
5,6,uncinate_L,Left,2837.0,2851.3370523529,0.936144414053378,2.84401369094849,0.947170903955897,55.5213253436729,152.405357772295,132.886499823758,19.452953338623,31.2436962127686,55.3244667053223,40.0,77.0,131.0,184.0,119.0,150.0,17022.0,55.5213253436729,152.405357772295,132.886499823758
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
