,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39291.0,20785.5078021881,0.990820815942947,7.39744758605957,1.48279743158955,98.5466900816981,101.195973632639,179.105978468352,22.036922454834,63.1680641174316,163.016983032227,77.0,112.0,33.0,181.0,145.0,218.0,39291.0,98.5466900816981,101.195973632639,179.105978468352
1,2,corticospinal_L,Left,19558.0,12373.8033509888,0.96747342891643,3.95299649238586,1.55984321565151,93.1312506391247,98.495142652623,179.59735146743,24.9974174499512,64.919319152832,98.8147048950195,79.0,109.0,53.0,157.0,128.0,219.0,39116.0,93.1312506391247,98.495142652623,179.59735146743
2,3,inferior_fronto_occipital_L,Left,15653.0,9708.36764350652,0.986980831802478,6.2174391746521,1.51147861176291,81.7615153644669,114.735897272088,157.050852871654,27.8855476379395,35.6064720153809,173.376693725586,65.0,106.0,35.0,176.0,136.0,175.0,46959.0,81.7615153644669,114.735897272088,157.050852871654
3,4,inferior_longitudinal_fasciculus_L,Left,13095.0,7221.27106904265,0.990176785823095,7.15199756622314,1.85591244401578,72.1386025200458,94.0010691103475,140.428865979381,17.5228099822998,27.2202892303467,125.323097229004,55.0,105.0,38.0,144.0,124.0,162.0,52380.0,72.1386025200458,94.0010691103475,140.428865979381
4,5,superior_longitudinal_fasciculus_L,Left,10125.0,5999.15778573059,0.960952199840818,3.61383414268494,1.03141061122068,62.6539259259259,97.6738765432099,164.974024691358,18.6253299713135,45.3846817016602,67.3088531494141,42.0,80.0,75.0,126.0,140.0,189.0,50625.0,62.6539259259259,97.6738765432099,164.974024691358
5,6,uncinate_L,Left,2578.0,2786.26003930649,0.938545814643037,2.89725160598755,0.846688296775932,82.144297905353,139.72575640031,145.147788983708,20.2828330993652,30.4304580688477,58.7644729614258,65.0,105.0,118.0,169.0,132.0,163.0,15468.0,82.144297905353,139.72575640031,145.147788983708
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
