,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40012.062007427216,21691.958166018,0.992326404351277,8.08761215209961,1.55204116729952,105.029991002699,122.183844846546,156.312656203139,20.7458782196045,70.5881958007812,167.784606933594,89.0,118.0,49.0,201.0,117.0,198.0,40012.0,105.029991002699,122.183844846546,156.312656203139
1,2,corticospinal_L,Left,19347.029982447624,12556.1486826815,0.96986260703407,4.10420656204224,1.54869186544248,98.9018452473252,118.742027187678,158.581743939629,24.4352741241455,63.887035369873,100.287406921387,85.0,115.0,76.0,178.0,106.0,199.0,38694.0,98.9018452473252,118.742027187678,158.581743939629
2,3,inferior_fronto_occipital_L,Left,14892.02307844162,9522.69638095573,0.989781951116121,7.01315259933472,1.59585353637704,88.8999462798818,129.632688691915,132.227571850658,26.1216430664062,36.144645690918,183.195068359375,68.0,111.0,50.0,195.0,105.0,152.0,44676.0,88.8999462798818,129.632688691915,132.227571850658
3,4,inferior_longitudinal_fasciculus_L,Left,12249.01898252964,7127.05203146902,0.993218404525151,8.60115242004395,1.91141097139046,80.670340435954,110.723405992326,115.758919095436,15.8855590820312,27.2628860473633,136.63410949707,59.0,117.0,52.0,162.0,101.0,136.0,48996.0,80.670340435954,110.723405992326,115.758919095436
4,5,superior_longitudinal_fasciculus_L,Left,10754.016665697098,6401.58026964607,0.970808570492158,4.1691746711731,1.45180783122445,70.8316905337549,114.362655755998,142.616049841919,17.9450950622559,45.3151168823242,74.8162384033203,53.0,86.0,90.0,145.0,116.0,171.0,53770.0,70.8316905337549,114.362655755998,142.616049841919
5,6,uncinate_L,Left,2643.0040959119797,2824.91635205352,0.940938176759338,2.95352554321289,0.980057255447848,87.5206205069996,159.561483163072,123.443435489974,20.4820556640625,27.6633720397949,60.4942741394043,69.0,109.0,136.0,190.0,109.0,139.0,15858.0,87.5206205069996,159.561483163072,123.443435489974
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
