,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3697.1829763948917,2652.12253069045,0.965831460519496,3.8584566116333,1.5372307725507,106.310613437196,181.572663096397,233.921738072055,14.0749740600586,26.0044898986816,54.3076782226562,97.0,113.0,159.0,204.0,212.0,258.0,8232432.0,106.310613437196,181.572663096397,233.921738072055
40,1003,left caudal middle frontal,outer,6031.322228897363,4327.66483322876,0.782540428015159,1.60616827011108,2.38559215137406,71.9951503394762,173.13676042677,249.565395806909,26.7165699005127,36.3690757751465,42.9113082885742,49.0,90.0,152.0,196.0,224.0,268.0,13443209.0,71.9951503394762,173.13676042677,249.565395806909
41,1005,left cuneus,outer,3457.334080774337,4651.67447737555,0.883093257279797,2.13129854202271,2.03687317435469,100.814525575947,74.4969412989718,213.02772354549,26.4439430236816,42.9600257873535,56.3599395751953,82.0,114.0,49.0,101.0,180.0,239.0,7721415.0,100.814525575947,74.4969412989718,213.02772354549
42,1006,left entorhinal,outer,2227.9397414959967,1439.49421669324,0.792022188555866,1.63802230358124,1.42067967552507,86.1244193092305,164.149060795799,155.373055948293,17.605899810791,24.9994945526123,28.8388557434082,71.0,97.0,147.0,179.0,143.0,169.0,4980706.0,86.1244193092305,164.149060795799,155.373055948293
43,1007,left fusiform,outer,11450.647275723517,7839.67997130447,0.969271476562192,4.0651478767395,1.65697883275475,64.9467499803505,117.813369488328,163.179163719249,23.3340034484863,35.6059875488281,94.8561706542969,43.0,87.0,74.0,167.0,138.0,185.0,25624122.0,64.9467499803505,117.813369488328,163.179163719249
44,1008,left inferior parietal,outer,13720.436824522913,9691.8551205397,0.879340109462903,2.09998345375061,1.01659404401811,57.6252213840603,88.3428993112496,219.812561495572,29.0718822479248,54.1966743469238,61.0504684448242,22.0,80.0,59.0,144.0,186.0,255.0,30733920.0,57.6252213840603,88.3428993112496,219.812561495572
45,1009,left inferior temporal,outer,13079.189777132124,8658.19104329552,0.97799388459933,4.79309272766113,1.14274467895379,49.5147428178221,143.869258558404,155.84128677103,24.6615753173828,42.1780548095703,118.205223083496,23.0,90.0,94.0,185.0,130.0,188.0,29326585.0,49.5147428178221,143.869258558404,155.84128677103
46,1010,left isthmus cingulate,outer,2036.690622098744,1908.97167322515,0.952666806175616,3.2892963886261,0.230497540881078,104.244365885992,111.614449845338,209.765134776845,17.0122146606445,20.5653800964355,55.9582176208496,84.0,112.0,102.0,125.0,183.0,232.0,4571260.0,104.244365885992,111.614449845338,209.765134776845
47,1011,left lateral occipital,outer,9932.354266673326,8258.57396464986,0.966934735373675,3.92120003700256,2.52060628531802,70.6286698079014,70.5179412830736,183.347091337441,20.5346240997314,46.6636390686035,80.5203704833984,39.0,106.0,47.0,99.0,159.0,223.0,22314792.0,70.6286698079014,70.5179412830736,183.347091337441
48,1012,left lateral orbitofrontal,outer,8166.112399298698,5922.51015214165,0.978252158898395,4.82115507125854,1.43580567617555,86.31355044911,215.165096159145,181.622251611837,17.0423545837402,38.4787406921387,82.1638336181641,62.0,109.0,172.0,251.0,166.0,201.0,18364764.0,86.31355044911,215.165096159145,181.622251611837
