,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,37863.0,21077.1154335358,0.991826403087518,7.83732128143311,1.58747202882457,86.7638327654967,114.397829015134,150.776642104429,21.0821075439453,71.028450012207,165.227249145508,70.0,101.0,50.0,196.0,112.0,191.0,37863.0,86.7638327654967,114.397829015134,150.776642104429
1,2,corticospinal_L,Left,18183.0,12212.9553899004,0.967371226145155,3.94690322875977,1.65927900666998,81.9418687785294,111.956607820492,153.495187812792,25.9862251281738,63.5031204223633,102.565116882324,70.0,99.0,66.0,167.0,100.0,191.0,36366.0,81.9418687785294,111.956607820492,153.495187812792
2,3,inferior_fronto_occipital_L,Left,14960.0,9517.98719944673,0.989319882181304,6.86056137084961,1.62938550537094,68.3614304812834,130.631016042781,129.423529411765,25.0806446075439,32.0089721679688,172.067306518555,49.0,89.0,50.0,192.0,102.0,151.0,44880.0,68.3614304812834,130.631016042781,129.423529411765
3,4,inferior_longitudinal_fasciculus_L,Left,11806.0,6880.57830505273,0.992535317369846,8.19957447052002,1.92695795728635,62.2948500762324,110.957394545147,110.99618837879,15.2558622360229,23.3696136474609,125.091575622559,42.0,95.0,53.0,160.0,97.0,130.0,47224.0,62.2948500762324,110.957394545147,110.99618837879
4,5,superior_longitudinal_fasciculus_L,Left,8932.0,5811.71148632902,0.963368310830619,3.7288134098053,1.55654202864194,54.6917823555755,110.485893416928,140.18170622481,18.3048095703125,43.1499404907227,68.2552185058594,38.0,70.0,88.0,136.0,114.0,168.0,44660.0,54.6917823555755,110.485893416928,140.18170622481
5,6,uncinate_L,Left,2556.0,2759.94630071114,0.940338792385696,2.93910551071167,1.05082395421428,65.8525039123631,155.4186228482,120.35172143975,19.1600971221924,28.5499095916748,56.313549041748,51.0,85.0,133.0,187.0,105.0,138.0,15336.0,65.8525039123631,155.4186228482,120.35172143975
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
