,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40405.004816651344,21894.9447012504,0.991779110645305,7.81483840942383,1.61796722712152,98.0650414552654,117.426259126346,173.244350946665,21.7240390777588,67.5854797363281,169.76985168457,85.0,117.0,41.0,198.0,137.0,215.0,40405.0,98.0650414552654,117.426259126346,173.244350946665
1,2,corticospinal_L,Left,20099.00239598751,13006.7979098835,0.966877485226375,3.9178671836853,1.68528840785161,103.011443355391,117.063535499279,174.192696154038,25.6956558227539,68.6373748779297,100.672164916992,86.0,115.0,72.0,183.0,121.0,215.0,40198.0,103.011443355391,117.063535499279,174.192696154038
2,3,inferior_fronto_occipital_L,Left,14913.001777768135,9453.67971149207,0.990729760763534,7.36119556427002,1.58385303373792,114.30724870918,124.33212633273,148.381680413062,25.3823013305664,31.7171726226807,186.844085693359,93.0,132.0,38.0,191.0,132.0,169.0,44739.0,114.30724870918,124.33212633273,148.381680413062
3,4,inferior_longitudinal_fasciculus_L,Left,12262.001461744308,6924.83954548154,0.993332023518071,8.6738748550415,1.31195155606948,122.864296199641,105.277931821889,133.947235361279,15.4647531509399,22.816312789917,134.13932800293,93.0,140.0,40.0,158.0,117.0,156.0,49048.0,122.864296199641,105.277931821889,133.947235361279
4,5,superior_longitudinal_fasciculus_L,Left,10575.001260638237,6674.41518416553,0.967050798509787,3.92798447608948,1.67078534511064,129.417777777778,111.883971631206,158.787423167849,17.5923519134521,48.3489723205566,69.1024856567383,115.0,148.0,85.0,147.0,137.0,181.0,52875.0,129.417777777778,111.883971631206,158.787423167849
5,6,uncinate_L,Left,2404.000286579132,2614.26545814142,0.942050714968929,2.98088812828064,2.1595754023805,114.241680532446,154.886855241265,134.852329450915,19.0837097167969,31.5915756225586,56.8864059448242,94.0,131.0,132.0,185.0,121.0,149.0,14424.0,114.241680532446,154.886855241265,134.852329450915
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
