,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3486.9910628199577,2472.08144643598,0.961912500162884,3.65821266174316,1.54877317493505,78.3527387439059,154.444221393748,169.071408087181,10.8053941726685,20.0735912322998,39.5284309387207,71.0,84.0,139.0,171.0,152.0,188.0,3493974.0,78.3527387439059,154.444221393748,169.071408087181
40,1003,left caudal middle frontal,outer,6054.984481036663,4208.68267611531,0.752274433289543,1.51779627799988,2.47122502222124,50.8612716763006,149.317588769612,180.341866226259,21.3118438720703,27.0888996124268,32.347038269043,33.0,65.0,133.0,167.0,162.0,194.0,6073165.0,50.8612716763006,149.317588769612,180.341866226259
41,1005,left cuneus,outer,3401.9912806749344,4062.37110192632,0.869475148767541,2.02438688278198,2.04614724904949,75.2774838330394,74.9929453262787,159.620811287478,20.0652942657471,30.8262424468994,40.6199188232422,60.0,85.0,54.0,93.0,138.0,177.0,3419010.0,75.2774838330394,74.9929453262787,159.620811287478
42,1006,left entorhinal,outer,1687.9956736564636,1278.17621592128,0.867340307061035,2.00917959213257,1.52359007876356,62.4052132701422,137.437796208531,111.761255924171,11.4198350906372,20.1952724456787,22.9444999694824,52.0,70.0,126.0,147.0,102.0,122.0,1698128.0,62.4052132701422,137.437796208531,111.761255924171
43,1007,left fusiform,outer,11083.971591711044,7248.10975032695,0.96971349418905,4.09424543380737,1.66615364746209,47.4090581017683,103.849151930711,119.036448935402,17.2304859161377,28.0498485565186,70.5458374023438,30.0,65.0,72.0,139.0,98.0,136.0,11161588.0,47.4090581017683,103.849151930711,119.036448935402
44,1008,left inferior parietal,outer,13349.965783953667,9118.22146585001,0.869691206784049,2.02594757080078,1.27541180850573,40.9167790262172,84.3749063670412,163.353333333333,22.6466598510742,40.5856094360352,45.8809471130371,21.0,58.0,62.0,103.0,141.0,189.0,13456800.0,40.9167790262172,84.3749063670412,163.353333333333
45,1009,left inferior temporal,outer,12333.968387961388,8135.96763345914,0.978483047093228,4.84667015075684,1.10567188293616,34.9280038916815,121.4606778012,112.528620074591,18.622745513916,33.6985282897949,90.25830078125,14.0,67.0,87.0,154.0,92.0,138.0,12445006.0,34.9280038916815,121.4606778012,112.528620074591
46,1010,left isthmus cingulate,outer,2046.9947535395622,1735.65883940262,0.948007734064152,3.1422107219696,0.589683956565507,78.1582804103566,101.600879335613,155.09868099658,12.8768615722656,14.8370084762573,40.4618110656738,64.0,84.0,94.0,112.0,136.0,171.0,2067470.0,78.1582804103566,101.600879335613,155.09868099658
47,1011,left lateral occipital,outer,9385.975943684578,7934.33032554101,0.96572589202424,3.85261368751526,2.57443044896231,51.9659066695078,69.5612614532282,137.483486043043,16.0236511230469,35.1215744018555,61.7329368591309,27.0,80.0,52.0,91.0,120.0,169.0,9489246.0,51.9659066695078,69.5612614532282,137.483486043043
48,1012,left lateral orbitofrontal,outer,8235.978891134262,5484.17584174626,0.979548749471679,4.97000694274902,1.4471697741459,63.3535696940262,176.198154443905,127.555366682856,12.3439235687256,30.8506374359131,61.3493843078613,45.0,82.0,146.0,204.0,118.0,139.0,8334832.0,63.3535696940262,176.198154443905,127.555366682856
