,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38341.12797689438,21229.8938569921,0.991730412694697,7.7918906211853,1.54923480510147,105.540935291203,114.160454865549,146.887300800709,21.1618900299072,71.9711608886719,164.891128540039,88.0,119.0,52.0,196.0,103.0,190.0,38341.0,105.540935291203,114.160454865549,146.887300800709
1,2,corticospinal_L,Left,18683.062361240387,12453.613000333,0.968008015152092,3.98534536361694,1.5976592559353,100.53840389659,111.537975699834,149.478242252315,25.8891086578369,63.6913566589355,103.177040100098,88.0,117.0,65.0,165.0,96.0,190.0,37366.0,100.53840389659,111.537975699834,149.478242252315
2,3,inferior_fronto_occipital_L,Left,15111.050438404083,9554.38402623798,0.989535677448442,6.93056392669678,1.59457096864,87.9771027728145,132.668122559725,126.335120111177,24.8865261077881,32.4423522949219,172.477661132812,69.0,107.0,53.0,194.0,93.0,150.0,45333.0,87.9771027728145,132.668122559725,126.335120111177
3,4,inferior_longitudinal_fasciculus_L,Left,12171.040625095367,6989.66471797573,0.992714597939614,8.29947566986084,1.89340086526804,81.3883000575138,115.304494289705,106.272040095309,15.0627737045288,23.7529010772705,125.013130187988,62.0,113.0,57.0,164.0,89.0,127.0,48684.0,81.3883000575138,115.304494289705,106.272040095309
4,5,superior_longitudinal_fasciculus_L,Left,9195.030691623688,5955.4027930262,0.962989010369366,3.71001553535461,1.53290229170993,73.1467101685699,112.508863512779,135.651767264818,18.6096954345703,43.3714561462402,69.0422592163086,57.0,88.0,89.0,138.0,109.0,165.0,45975.0,73.1467101685699,112.508863512779,135.651767264818
5,6,uncinate_L,Left,2663.008888721466,2783.67675488973,0.937545632556456,2.87470054626465,0.965365416195858,86.0923770184003,158.292902741269,119.167855801727,19.5624656677246,29.4883251190186,56.2362327575684,71.0,107.0,137.0,188.0,105.0,138.0,15978.0,86.0923770184003,158.292902741269,119.167855801727
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
