,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,4007.0,2486.67889591148,0.984829797803395,5.76292133331299,1.18149926525821,84.3271774394809,124.980534065386,159.656850511605,13.7351541519165,24.4665660858154,79.1546096801758,62.0,97.0,94.0,159.0,144.0,170.0,16028.0,84.3271774394809,124.980534065386,159.656850511605
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,52157.0,10618.6467476408,0.60052199007787,1.25061249732971,2.24791525835751,71.3281822190693,81.0318461567958,111.614605901413,42.348388671875,47.0518531799316,52.9614219665527,45.0,96.0,54.0,109.0,90.0,140.0,312942.0,71.3281822190693,81.0318461567958,111.614605901413
4,7,left cerebellum white matter,inner,12377.0,3663.56723159479,0.924525375341838,2.6238420009613,1.25214465575158,79.4208612749455,89.8544881635291,115.261937464652,15.5827331542969,32.7199020385742,40.8866310119629,58.0,97.0,68.0,114.0,104.0,130.0,86639.0,79.4208612749455,89.8544881635291,115.261937464652
5,10,left thalamus proper,inner,8019.0,2167.2132947425,0.835188938065675,1.81830370426178,0.971703214772041,85.0803092654944,119.260381593715,153.185060481357,17.9888591766357,19.9696083068848,32.7092094421387,72.0,97.0,105.0,134.0,142.0,165.0,80190.0,85.0803092654944,119.260381593715,153.185060481357
6,11,left caudate,inner,2338.0,1246.73729726271,0.970537723395361,4.15025234222412,1.49629003468638,84.1740804106074,144.614200171086,158.35628742515,8.5313892364502,15.5695924758911,35.4074172973633,79.0,91.0,121.0,158.0,147.0,169.0,25718.0,84.1740804106074,144.614200171086,158.35628742515
7,12,left putamen,inner,3868.0,1605.35556721694,0.938708277275342,2.90096735954285,1.18779752685939,72.8968459152017,137.996122026887,149.907187176836,11.347336769104,18.4992446899414,32.9182548522949,66.0,84.0,120.0,153.0,140.0,161.0,46416.0,72.8968459152017,137.996122026887,149.907187176836
8,13,left pallidium,inner,1256.0,647.686093693349,0.88595394627354,2.15622615814209,0.874671733856225,77.406847133758,133.265127388535,147.31847133758,8.89317035675049,10.7803688049316,19.1756858825684,70.0,85.0,124.0,142.0,142.0,154.0,16328.0,77.406847133758,133.265127388535,147.31847133758
9,15,4th ventricle,inner,1394.0,928.521799458276,0.934125360348494,2.8015513420105,1.47910185589512,96.8414634146341,95.4956958393113,117.385222381636,9.3225736618042,12.9690971374512,26.1176681518555,90.0,104.0,88.0,102.0,98.0,133.0,20910.0,96.8414634146341,95.4956958393113,117.385222381636
