,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4262.006604909897,2782.82368438975,0.956476692379321,3.42690205574036,1.5462618694247,110.626701079305,149.984983575786,167.401454716096,12.3269233703613,20.1002769470215,42.2431602478027,103.0,117.0,132.0,168.0,154.0,184.0,4270524.0,110.626701079305,149.984983575786,167.401454716096
40,1003,left caudal middle frontal,outer,6393.009907364845,4851.83765444781,0.668577589358426,1.34473240375519,2.36884684963714,82.9935867354919,141.931331143438,177.241983419365,24.2963218688965,30.114070892334,32.6720504760742,66.0,98.0,126.0,160.0,157.0,193.0,6412179.0,82.9935867354919,141.931331143438,177.241983419365
41,1005,left cuneus,outer,3621.005611538887,4666.36194953419,0.927351165920255,2.67242336273193,2.15368429691321,112.975973487987,64.2112676056338,131.041977354322,18.5170192718506,33.689582824707,49.4853134155273,96.0,123.0,45.0,85.0,101.0,153.0,3639105.0,112.975973487987,64.2112676056338,131.041977354322
42,1006,left entorhinal,outer,1934.0029971599579,1298.59730567361,0.852866706493479,1.9152364730835,0.942142202630063,94.0134436401241,141.070320579111,107.235263702172,11.9400310516357,20.3168563842773,22.8679828643799,82.0,104.0,130.0,151.0,100.0,116.0,1945604.0,94.0134436401241,141.070320579111,107.235263702172
43,1007,left fusiform,outer,11139.017262339592,7090.21541944688,0.968591182945079,4.02157783508301,1.6644967115338,82.7782565759942,102.242840470419,107.198312236287,17.6463737487793,27.5332717895508,70.9662628173828,69.0,112.0,68.0,141.0,95.0,120.0,11216973.0,82.7782565759942,102.242840470419,107.198312236287
44,1008,left inferior parietal,outer,14050.021773576736,9416.69441505572,0.902576120999359,2.32271671295166,2.34681683191107,77.5674733096085,73.9225622775801,143.797081850534,20.9817981719971,40.0868721008301,48.7347755432129,57.0,99.0,53.0,94.0,120.0,170.0,14162400.0,77.5674733096085,73.9225622775801,143.797081850534
45,1009,left inferior temporal,outer,11392.017654418945,7470.21170780644,0.986338563867615,6.0705099105835,1.30373929224976,70.7816889044944,122.813114466292,104.954792837079,15.5930843353271,31.0935039520264,94.6579742431641,51.0,96.0,75.0,158.0,89.0,119.0,11494528.0,70.7816889044944,122.813114466292,104.954792837079
46,1010,left isthmus cingulate,outer,2471.0038293600082,1955.29134516128,0.940246013362408,2.93689322471619,0.198893268187859,111.099554836099,94.2080129502226,139.354512343181,15.5375452041626,17.267599105835,45.6321105957031,99.0,118.0,85.0,106.0,119.0,158.0,2495710.0,111.099554836099,94.2080129502226,139.354512343181
47,1011,left lateral occipital,outer,12010.018612146378,9711.41645169041,0.958506130442164,3.5078866481781,2.53491091905671,90.5229808492923,61.4298084929226,114.260782681099,17.3844146728516,43.5624351501465,60.9825553894043,64.0,118.0,44.0,86.0,91.0,140.0,12142110.0,90.5229808492923,61.4298084929226,114.260782681099
48,1012,left lateral orbitofrontal,outer,8535.013226866722,6074.43513605973,0.969999919170926,4.11344480514526,1.45351704413739,95.9548916227299,178.98453427065,128.062097246632,14.4142932891846,31.3076324462891,59.2924003601074,78.0,114.0,149.0,203.0,115.0,143.0,8637420.0,95.9548916227299,178.98453427065,128.062097246632
