,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,5874.0,3120.97966711711,0.986779427050934,6.17021131515503,1.16308276718029,86.1893088185223,128.778345250255,133.228804902962,13.9499197006226,23.2065582275391,86.0739517211914,67.0,102.0,95.0,170.0,119.0,145.0,23496.0,86.1893088185223,128.778345250255,133.228804902962
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,55335.0,11015.5592170968,0.692990389112409,1.38706493377686,2.12139751597482,71.2044275774826,87.2024577572965,89.7457486220295,41.3804321289062,47.1718444824219,57.397346496582,45.0,96.0,57.0,118.0,67.0,118.0,332010.0,71.2044275774826,87.2024577572965,89.7457486220295
4,7,left cerebellum white matter,inner,13315.0,3831.46035047772,0.928438793877262,2.6918957233429,1.37274260248594,80.6790086368757,96.1444986856928,91.105219677056,15.5491523742676,34.2219696044922,41.8566970825195,59.0,97.0,74.0,122.0,80.0,109.0,93205.0,80.6790086368757,96.1444986856928,91.105219677056
5,10,left thalamus proper,inner,8124.0,2219.47017185187,0.854786484194167,1.9268571138382,1.07111777456321,88.3429345150172,126.402880354505,126.171836533727,17.6940307617188,19.9331188201904,34.0938682556152,76.0,100.0,110.0,142.0,115.0,137.0,81240.0,88.3429345150172,126.402880354505,126.171836533727
6,11,left caudate,inner,3058.0,1490.37948528855,0.968711595827027,4.02918529510498,1.41954218815548,88.6177240026161,154.200784826684,128.772073250491,9.7891788482666,15.7970113754272,39.4424133300781,82.0,96.0,128.0,168.0,115.0,142.0,33638.0,88.6177240026161,154.200784826684,128.772073250491
7,12,left putamen,inner,4075.0,1686.90520604841,0.949735872132242,3.19435381889343,1.18637243806154,77.2613496932515,147.320736196319,120.48736196319,10.9540557861328,18.841947555542,34.9911308288574,70.0,88.0,128.0,163.0,110.0,132.0,48900.0,77.2613496932515,147.320736196319,120.48736196319
8,13,left pallidium,inner,1465.0,703.896295380589,0.883762156274566,2.137042760849,0.921993606437144,81.9071672354949,142.00409556314,118.752218430034,9.28026103973389,11.5400199890137,19.8323154449463,75.0,89.0,132.0,151.0,113.0,126.0,19045.0,81.9071672354949,142.00409556314,118.752218430034
9,15,4th ventricle,inner,1650.0,990.648179145668,0.913616719443402,2.45956134796143,1.43593164633428,97.6521212121212,100.662424242424,92.6666666666667,10.8808097839355,12.0703220367432,26.762020111084,91.0,105.0,93.0,109.0,73.0,109.0,24750.0,97.6521212121212,100.662424242424,92.6666666666667
10,16,brain stem,inner,18670.0,4535.37347426108,0.876276279956526,2.07551121711731,1.51462284178405,99.2662024638457,114.984734868773,93.6399571505088,23.8802852630615,28.1392307281494,49.5638008117676,85.0,114.0,97.0,133.0,64.0,122.0,298720.0,99.2662024638457,114.984734868773,93.6399571505088
11,17,left hippocampus,inner,3116.0,1551.47679284605,0.98110550167244,5.16866636276245,1.38955603973915,74.9653401797176,125.053915275995,108.882541720154,8.22075843811035,16.6828365325928,42.4903564453125,66.0,87.0,106.0,139.0,97.0,125.0,52972.0,74.9653401797176,125.053915275995,108.882541720154
