,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3796.012670516968,2677.25477889558,0.949772404635376,3.19548535346985,1.63725695407918,112.201791359326,142.233403582719,163.741306638567,12.2763414382935,19.2275447845459,39.2288703918457,104.0,119.0,124.0,158.0,151.0,174.0,3803592.0,112.201791359326,142.233403582719,163.741306638567
40,1003,left caudal middle frontal,outer,6147.02051782608,5041.21524973525,0.767385447546538,1.55960977077484,2.03608346788098,87.7523995444932,128.45485602733,173.437123800228,23.7502212524414,29.0262851715088,37.0410766601562,72.0,102.0,107.0,148.0,154.0,186.0,6165441.0,87.7523995444932,128.45485602733,173.437123800228
41,1005,left cuneus,outer,3222.010754585266,4005.9115695217,0.854248482773431,1.92357659339905,2.28705642533435,109.811918063315,64.5775915580385,114.680943513346,20.2675170898438,31.1150856018066,38.9861221313477,95.0,120.0,51.0,85.0,90.0,135.0,3238110.0,109.811918063315,64.5775915580385,114.680943513346
42,1006,left entorhinal,outer,2375.007927417755,1570.9650551186,0.780856893944998,1.60074293613434,2.3383140220635,95.6437894736842,144.049263157895,99.6770526315789,14.4809694290161,21.4084892272949,23.1803092956543,83.0,105.0,131.0,154.0,91.0,111.0,2389250.0,95.6437894736842,144.049263157895,99.6770526315789
43,1007,left fusiform,outer,9802.032717704773,6487.94059952734,0.971716759282605,4.23460721969604,1.52335684580041,86.0564170577433,106.697816772087,94.9384819424607,16.1207485198975,24.8829574584961,68.2650375366211,70.0,100.0,77.0,145.0,85.0,108.0,9870614.0,86.0564170577433,106.697816772087,94.9384819424607
44,1008,left inferior parietal,outer,14348.047891616821,10028.9131315871,0.877101640947841,2.08201122283936,2.26701971628223,78.2838026205743,72.7516030108726,132.320880959019,22.6766662597656,38.989200592041,47.2130737304688,61.0,97.0,54.0,94.0,105.0,158.0,14462784.0,78.2838026205743,72.7516030108726,132.320880959019
45,1009,left inferior temporal,outer,12809.042754650116,8691.86471807232,0.978610547064249,4.86093759536743,1.33948870300162,72.7597002107893,128.269576079319,95.3156374424233,18.1111164093018,27.0248432159424,88.0370025634766,56.0,97.0,87.0,164.0,81.0,114.0,12924281.0,72.7597002107893,128.269576079319,95.3156374424233
46,1010,left isthmus cingulate,outer,2427.0081009864807,2094.55367121189,0.944322797470843,3.03932476043701,2.224647070741,112.637000412031,91.1433868974042,128.616810877627,14.84681224823,18.9116840362549,45.1242828369141,100.0,119.0,79.0,106.0,108.0,147.0,2451270.0,112.637000412031,91.1433868974042,128.616810877627
47,1011,left lateral occipital,outer,9465.031592845917,7680.7053798181,0.956034532108102,3.41001200675964,2.43251678776183,88.6705758055996,67.7547807712625,98.1041732699419,16.8941135406494,36.5157890319824,57.609130859375,66.0,114.0,48.0,90.0,77.0,118.0,9569115.0,88.6705758055996,67.7547807712625,98.1041732699419
48,1012,left lateral orbitofrontal,outer,7757.025891780853,6097.3796022571,0.97182155476599,4.24236154556274,1.44665744827877,94.1869279360578,174.219414722186,125.662498388552,14.2087717056274,31.1722679138184,60.2787475585938,73.0,112.0,147.0,201.0,108.0,145.0,7850084.0,94.1869279360578,174.219414722186,125.662498388552
