,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,36413.0,21186.516517226,0.991939218984801,7.89175081253052,1.54147308701967,107.614148793013,117.734984758191,150.104193557246,21.555591583252,68.4271240234375,170.111358642578,90.0,122.0,44.0,196.0,111.0,192.0,36413.0,107.614148793013,117.734984758191,150.104193557246
1,2,corticospinal_L,Left,18715.0,12351.8632004406,0.962425274918977,3.68260836601257,1.5401429044419,102.517926796687,113.874806305103,150.982260219076,25.2931137084961,66.643798828125,93.1446304321289,90.0,119.0,70.0,173.0,102.0,192.0,37430.0,102.517926796687,113.874806305103,150.982260219076
2,3,inferior_fronto_occipital_L,Left,13688.0,9154.9876852101,0.990030160966967,7.09947299957275,1.55578475604697,91.2892314436002,123.682203389831,126.217416715371,25.8211803436279,30.2647151947021,183.316772460938,75.0,111.0,45.0,193.0,100.0,148.0,41064.0,91.2892314436002,123.682203389831,126.217416715371
3,4,inferior_longitudinal_fasciculus_L,Left,12088.0,6927.35226179268,0.99228585677562,8.06641006469727,1.81948845406598,83.0888484447386,107.715916611516,108.031187954997,15.5338134765625,23.4666042327881,125.302116394043,66.0,112.0,46.0,157.0,94.0,130.0,48352.0,83.0888484447386,107.715916611516,108.031187954997
4,5,superior_longitudinal_fasciculus_L,Left,9712.0,6236.40585563126,0.963936964649655,3.75755286216736,1.50482936105597,74.8642915980231,111.772240527183,134.990836079077,19.2161293029785,46.8969688415527,72.2056198120117,58.0,91.0,87.0,145.0,109.0,159.0,48560.0,74.8642915980231,111.772240527183,134.990836079077
5,6,uncinate_L,Left,2375.0,2578.57380532524,0.953985064659264,3.33495497703552,0.96817164143661,89.9014736842105,153.513684210526,117.867368421053,17.815746307373,30.3543891906738,59.4147109985352,74.0,110.0,131.0,186.0,105.0,134.0,14250.0,89.9014736842105,153.513684210526,117.867368421053
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
