,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4922.0,3139.97268015694,0.924744608464541,2.62751173973083,1.58409069743161,114.643640796424,145.753758634701,162.445956928078,14.7661447525024,21.6748867034912,38.7982177734375,105.0,122.0,127.0,166.0,149.0,177.0,4931844.0,114.643640796424,145.753758634701,162.445956928078
40,1003,left caudal middle frontal,outer,7312.0,5480.57520077042,0.862226050936599,1.97424137592316,0.374162302338649,87.7505470459519,139.171498905908,172.630743982495,19.3798980712891,33.4269027709961,38.2605972290039,71.0,103.0,120.0,160.0,150.0,188.0,7333936.0,87.7505470459519,139.171498905908,172.630743982495
41,1005,left cuneus,outer,2376.0,3504.79190778414,0.886950019578832,2.16513276100159,1.97186594976334,111.427609427609,60.7579966329966,125.749579124579,20.5527381896973,28.8104782104492,44.4994087219238,97.0,121.0,41.0,85.0,102.0,144.0,2387880.0,111.427609427609,60.7579966329966,125.749579124579
42,1006,left entorhinal,outer,2911.0,1696.63114067379,0.666409613141249,1.34122729301453,1.79798761144279,99.1920302301614,136.415321195465,102.194778426658,16.5245532989502,19.8932113647461,22.1631813049316,83.0,110.0,123.0,160.0,91.0,126.0,2928466.0,99.1920302301614,136.415321195465,102.194778426658
43,1007,left fusiform,outer,10768.0,6743.2047049253,0.966369911342443,3.88869047164917,1.460674231632,86.7539933135215,98.2308692421991,99.2804606240713,17.8975296020508,25.9754695892334,69.5979537963867,70.0,113.0,65.0,137.0,88.0,116.0,10843376.0,86.7539933135215,98.2308692421991,99.2804606240713
44,1008,left inferior parietal,outer,13004.0,9631.43209304008,0.889235589595392,2.18603372573853,1.64640216906943,81.8068286681021,68.1651799446324,136.052599200246,21.5172538757324,42.7663230895996,47.0374412536621,63.0,100.0,49.0,91.0,107.0,163.0,13108032.0,81.8068286681021,68.1651799446324,136.052599200246
45,1009,left inferior temporal,outer,10362.0,6565.37313315391,0.986046926364063,6.00717544555664,1.21064938459652,75.9801196680178,115.545165026057,97.56359776105,15.3200550079346,27.0130214691162,92.0302581787109,58.0,103.0,74.0,157.0,84.0,113.0,10455258.0,75.9801196680178,115.545165026057,97.56359776105
46,1010,left isthmus cingulate,outer,1891.0,1789.46783630227,0.953377502313812,3.31366944313049,2.57441523362363,113.843469063987,89.4056054997356,131.72025383395,13.7998886108398,15.844090461731,45.7282676696777,99.0,121.0,81.0,99.0,113.0,149.0,1909910.0,113.843469063987,89.4056054997356,131.72025383395
47,1011,left lateral occipital,outer,9882.0,8286.27431114046,0.943934059180058,3.02907252311707,2.42712569841938,89.6552317344667,58.2865816636308,103.817243472981,18.3039894104004,40.2579574584961,55.4441108703613,68.0,114.0,39.0,81.0,85.0,128.0,9990702.0,89.6552317344667,58.2865816636308,103.817243472981
48,1012,left lateral orbitofrontal,outer,6967.0,4909.2036386184,0.971898577548862,4.24808835983276,1.46236457591107,98.3413233816564,174.996842256351,125.339457442228,13.2753658294678,28.7923126220703,56.3949279785156,83.0,115.0,144.0,198.0,114.0,144.0,7050604.0,98.3413233816564,174.996842256351,125.339457442228
