,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3482.9993771910913,2600.1367745345,0.953360750460546,3.31308817863464,1.49863277083705,90.3169681309216,150.962675854149,177.667240884295,11.8454113006592,18.9791488647461,39.2448921203613,85.0,98.0,133.0,167.0,162.0,191.0,3489966.0,90.3169681309216,150.962675854149,177.667240884295
40,1003,left caudal middle frontal,outer,5612.998996317427,4772.830887783,0.776025212358203,1.58553504943848,1.20110698396771,113.576875111349,138.763050062355,191.210048102619,23.1929016113281,27.7238235473633,36.7731590270996,100.0,129.0,119.0,161.0,172.0,204.0,5629839.0,113.576875111349,138.763050062355,191.210048102619
41,1005,left cuneus,outer,3446.999383628393,3986.29024301929,0.855936578300392,1.93393361568451,1.03938256097831,92.9445894981143,64.4630113141862,145.246301131419,19.4462718963623,30.0705299377441,37.6077995300293,84.0,108.0,48.0,84.0,123.0,167.0,3464235.0,92.9445894981143,64.4630113141862,145.246301131419
42,1006,left entorhinal,outer,2196.9996071458017,1490.55560714503,0.760311533438389,1.53950691223145,0.501807407244792,108.083750568958,139.566226672736,115.570323167956,14.4172925949097,21.4809875488281,22.1955223083496,99.0,120.0,127.0,149.0,106.0,125.0,2210182.0,108.083750568958,139.566226672736,115.570323167956
43,1007,left fusiform,outer,9523.998296976157,6416.05795155908,0.972031199424774,4.25800514221191,1.6210677060496,117.510289794204,102.093763124738,118.588303233935,15.9581451416016,24.8461532592773,67.9498672485352,104.0,134.0,72.0,139.0,104.0,131.0,9590668.0,117.510289794204,102.093763124738,118.588303233935
44,1008,left inferior parietal,outer,13455.997593879796,9822.52377638097,0.880611295189073,2.11041975021362,0.212269510564155,123.997175980975,76.1672116527943,162.597502972652,22.1219329833984,38.7808265686035,46.6865653991699,107.0,142.0,57.0,160.0,118.0,189.0,13563648.0,123.997175980975,76.1672116527943,162.597502972652
45,1009,left inferior temporal,outer,12373.997787356464,8334.34401278439,0.978902620658465,4.89410781860352,1.81436167742451,130.777274931308,122.345078390173,114.751252626475,17.8091678619385,26.19846534729,87.1599884033203,107.0,147.0,84.0,157.0,96.0,139.0,12485366.0,130.777274931308,122.345078390173,114.751252626475
46,1010,left isthmus cingulate,outer,2552.999543488044,2154.50714573681,0.942971621810061,3.00414752960205,0.396542526963149,90.1331766549158,93.3184488836663,154.519388954172,14.6234931945801,19.5571403503418,43.9311294555664,84.0,103.0,82.0,105.0,131.0,170.0,2578530.0,90.1331766549158,93.3184488836663,154.519388954172
47,1011,left lateral occipital,outer,9349.998328089781,7861.72523834464,0.95781400983471,3.47960662841797,0.72732231122866,115.015080213904,64.8588235294118,130.102459893048,17.1436634063721,36.6279525756836,59.653205871582,89.0,137.0,45.0,90.0,109.0,152.0,9452850.0,115.015080213904,64.8588235294118,130.102459893048
48,1012,left lateral orbitofrontal,outer,7812.998602926787,6024.87511339237,0.969059245137074,4.05140018463135,1.68976675582015,108.716754127736,173.274414437476,134.007295533086,14.6857213973999,30.6214771270752,59.4977340698242,90.0,129.0,146.0,202.0,120.0,149.0,7906756.0,108.716754127736,173.274414437476,134.007295533086
