,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,3787.0,2680.52535954462,0.956012123351432,3.40916299819946,1.60193459478312,90.2516503828888,152.868233430156,160.104040137312,12.2337818145752,19.4413070678711,41.7069549560547,83.0,97.0,135.0,171.0,145.0,178.0,3794574.0,90.2516503828888,152.868233430156,160.104040137312
40,1003,left caudal middle frontal,outer,6141.0,4984.53323365703,0.66736029885952,1.34275949001312,2.36864096391643,62.7689301416707,144.159583129783,170.332193453835,24.2331809997559,30.0199871063232,32.5393333435059,45.0,79.0,128.0,161.0,151.0,186.0,6159423.0,62.7689301416707,144.159583129783,170.332193453835
41,1005,left cuneus,outer,4053.0,4540.69913971582,0.926028027992481,2.64932417869568,2.1259030568588,98.446582778189,63.5176412533925,133.136442141623,18.0976009368896,32.6547355651855,47.9464111328125,80.0,108.0,43.0,83.0,105.0,154.0,4073265.0,98.446582778189,63.5176412533925,133.136442141623
42,1006,left entorhinal,outer,1981.0,1310.15333949886,0.841318087840711,1.85000050067902,1.04345054495559,74.2932862190813,136.393235739525,101.422513881878,12.1198825836182,19.5041580200195,22.4217891693115,63.0,85.0,125.0,147.0,94.0,110.0,1992886.0,74.2932862190813,136.393235739525,101.422513881878
43,1007,left fusiform,outer,11156.0,6864.35753442505,0.970732315638328,4.16382074356079,1.71938015536262,66.024112585156,97.5640014342058,105.852097525995,16.9658222198486,27.0729370117188,70.6426391601562,52.0,97.0,64.0,135.0,91.0,122.0,11234092.0,66.024112585156,97.5640014342058,105.852097525995
44,1008,left inferior parietal,outer,13715.0,9209.16499710424,0.911633463532589,2.43306517601013,2.39797885926427,61.9305869485964,72.5052132701422,144.296317900109,20.6206550598145,37.9332313537598,50.1713981628418,41.0,86.0,52.0,92.0,123.0,169.0,13824720.0,61.9305869485964,72.5052132701422,144.296317900109
45,1009,left inferior temporal,outer,11921.0,7594.84685235157,0.986029175614457,6.00338506698608,1.36049837366476,53.0819562117272,115.886670581327,101.419092358024,15.9367351531982,31.8190059661865,95.6743545532227,33.0,78.0,69.0,151.0,84.0,119.0,12028289.0,53.0819562117272,115.886670581327,101.419092358024
46,1010,left isthmus cingulate,outer,2519.0,1975.66471746609,0.939728248574372,2.92464160919189,0.809910967370716,94.4946407304486,94.4422389837237,138.762207225089,15.5759286880493,17.2295112609863,45.5540084838867,83.0,102.0,86.0,107.0,119.0,157.0,2544190.0,94.4946407304486,94.4422389837237,138.762207225089
47,1011,left lateral occipital,outer,12189.0,9651.61586363399,0.958967399492262,3.52713346481323,2.5837099181916,76.4857658544589,57.8893264418738,116.772581836082,17.2966556549072,42.8556594848633,61.0076141357422,33.0,105.0,42.0,118.0,94.0,144.0,12323079.0,76.4857658544589,57.8893264418738,116.772581836082
48,1012,left lateral orbitofrontal,outer,8420.0,6143.01745193771,0.970162520075827,4.12446784973145,1.50837989149986,74.1097387173397,176.116508313539,118.753919239905,14.329571723938,31.536527633667,59.1018562316895,56.0,91.0,146.0,203.0,108.0,132.0,8521040.0,74.1097387173397,176.116508313539,118.753919239905
