,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40025.062027573586,21672.1974122037,0.992333032468402,8.09109401702881,1.55214361774291,105.028432229856,122.185808869457,156.327095565272,20.7322444915771,70.5719375610352,167.746536254883,89.0,118.0,49.0,201.0,117.0,198.0,40025.0,105.028432229856,122.185808869457,156.327095565272
1,2,corticospinal_L,Left,19330.02995610237,12553.4225596385,0.969831748826865,4.10213899612427,1.54739517106692,98.8961717537507,118.742938437662,158.561200206932,24.4362659454346,63.9265289306641,100.24095916748,85.0,115.0,76.0,178.0,106.0,199.0,38660.0,98.8961717537507,118.742938437662,158.561200206932
2,3,inferior_fronto_occipital_L,Left,14911.023107886314,9532.60310673259,0.989778542949699,7.0119891166687,1.59575125979839,88.9034940647844,129.653477298639,132.223325062035,26.1233577728271,36.1395225524902,183.176696777344,68.0,111.0,50.0,195.0,105.0,152.0,44733.0,88.9034940647844,129.653477298639,132.223325062035
3,4,inferior_longitudinal_fasciculus_L,Left,12251.018985629082,7121.3542285967,0.993233861352389,8.61093711853027,1.91109008695471,80.6761896988001,110.738715206922,115.750224471472,15.8769826889038,27.2397994995117,136.715698242188,59.0,117.0,52.0,162.0,101.0,136.0,49004.0,80.6761896988001,110.738715206922,115.750224471472
4,5,superior_longitudinal_fasciculus_L,Left,10763.016679644585,6390.2436828983,0.970864904362292,4.17314386367798,1.4495776905311,70.8187308371272,114.396915358172,142.587289789092,17.9278774261475,45.3878898620605,74.8156127929688,53.0,86.0,90.0,145.0,116.0,171.0,53815.0,70.8187308371272,114.396915358172,142.587289789092
5,6,uncinate_L,Left,2643.0040959119797,2824.1446431836,0.941062571263866,2.95654606819153,0.980847663128677,87.539160045403,159.588724933787,123.451002648505,20.4877128601074,27.6408576965332,60.572868347168,69.0,109.0,136.0,190.0,109.0,139.0,15858.0,87.539160045403,159.588724933787,123.451002648505
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
