,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4181.0,2801.15309955989,0.953979236342157,3.3347487449646,1.55109849607538,104.52547237503,136.177947859364,173.027505381488,12.4164323806763,20.2056064605713,41.4056816101074,97.0,111.0,117.0,154.0,159.0,190.0,4189362.0,104.52547237503,136.177947859364,173.027505381488
40,1003,left caudal middle frontal,outer,6232.0,4848.89673334074,0.672313740006199,1.35086512565613,2.49529203020422,76.790757381258,128.049903722721,182.12836970475,24.0438137054443,30.5444831848145,32.4799499511719,59.0,92.0,112.0,147.0,162.0,198.0,6250696.0,76.790757381258,128.049903722721,182.12836970475
41,1005,left cuneus,outer,4128.0,4852.26142079858,0.921481695490571,2.57452082633972,2.11547757032296,109.789486434109,47.9517926356589,140.358042635659,18.8136692047119,33.6696014404297,48.4361839294434,92.0,120.0,28.0,69.0,110.0,162.0,4148640.0,109.789486434109,47.9517926356589,140.358042635659
42,1006,left entorhinal,outer,1948.0,1316.2039027329,0.846138252641473,1.87630105018616,1.13488233256809,89.5523613963039,123.874743326489,112.464065708419,11.9406938552856,20.0796165466309,22.4043369293213,79.0,100.0,113.0,135.0,105.0,121.0,1959688.0,89.5523613963039,123.874743326489,112.464065708419
43,1007,left fusiform,outer,11409.0,7196.51787655875,0.968525119170458,4.01742219924927,1.66764063561462,79.2040494346569,85.0124463143133,113.901218336401,17.4245891571045,27.5471649169922,70.0019302368164,65.0,108.0,51.0,124.0,101.0,128.0,11488863.0,79.2040494346569,85.0124463143133,113.901218336401
44,1008,left inferior parietal,outer,14333.0,9701.54388101333,0.906195725733211,2.36485743522644,2.35460060744141,73.0195353380311,57.6262471220261,151.264215446871,21.2291202545166,39.5345726013184,50.2038421630859,52.0,97.0,36.0,78.0,129.0,176.0,14447664.0,73.0195353380311,57.6262471220261,151.264215446871
45,1009,left inferior temporal,outer,11296.0,7704.91278360232,0.986383916844812,6.08054208755493,1.32737860231596,66.2381373937677,103.875619688385,110.67776203966,15.4797420501709,31.4923324584961,94.1252212524414,46.0,91.0,57.0,139.0,95.0,126.0,11397664.0,66.2381373937677,103.875619688385,110.67776203966
46,1010,left isthmus cingulate,outer,2574.0,2037.59852174657,0.934194664116446,2.80297565460205,0.58837063504072,107.073426573427,79.000777000777,147.5,16.0805034637451,17.6293849945068,45.0732612609863,95.0,114.0,70.0,91.0,127.0,166.0,2599740.0,107.073426573427,79.000777000777,147.5
47,1011,left lateral occipital,outer,12981.0,10239.1260213064,0.95608438919186,3.41190385818481,2.54670209835978,87.3857946229104,44.2277944688391,122.646483321778,18.0197429656982,43.9812927246094,61.4816284179688,60.0,116.0,26.0,68.0,100.0,150.0,13123791.0,87.3857946229104,44.2277944688391,122.646483321778
48,1012,left lateral orbitofrontal,outer,8328.0,6145.22026076175,0.97253972997253,4.29669713973999,1.50846385610604,90.1785542747358,162.991954851105,131.977305475504,14.1345949172974,31.5847072601318,60.7320709228516,72.0,108.0,131.0,189.0,120.0,147.0,8427936.0,90.1785542747358,162.991954851105,131.977305475504
