,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,41012.0,22008.4156395643,0.992288496190541,8.06778526306152,1.57357078397071,99.8323173705257,107.370696381547,162.750243831074,21.005392074585,71.015495300293,169.466995239258,84.0,114.0,32.0,186.0,126.0,205.0,41012.0,99.8323173705257,107.370696381547,162.750243831074
1,2,corticospinal_L,Left,19440.0,12679.832358359,0.969685812272259,4.09240436553955,1.50366850469009,93.5868312757202,104.290277777778,165.35066872428,24.5899715423584,64.0561294555664,100.632110595703,82.0,112.0,62.0,164.0,112.0,206.0,38880.0,93.5868312757202,104.290277777778,165.35066872428
2,3,inferior_fronto_occipital_L,Left,15271.0,9675.86496088881,0.989779360745001,7.01226806640625,1.61893781650481,84.0792351515945,112.838975836553,137.803221792941,26.3415489196777,36.3805923461914,184.714004516602,62.0,108.0,32.0,179.0,114.0,156.0,45813.0,84.0792351515945,112.838975836553,137.803221792941
3,4,inferior_longitudinal_fasciculus_L,Left,12602.0,7307.75181594026,0.99334000400386,8.67905235290527,1.93093724255731,76.6565624504047,93.3545468973179,121.852007617838,15.9015703201294,27.765567779541,138.010559082031,55.0,114.0,34.0,145.0,108.0,143.0,50408.0,76.6565624504047,93.3545468973179,121.852007617838
4,5,superior_longitudinal_fasciculus_L,Left,11130.0,6581.27230412039,0.970859635822298,4.17277193069458,1.50993458821404,65.8584905660377,98.6863432165319,148.689757412399,18.0124473571777,46.3060569763184,75.1618347167969,48.0,81.0,72.0,130.0,122.0,175.0,55650.0,65.8584905660377,98.6863432165319,148.689757412399
5,6,uncinate_L,Left,2631.0,2839.96258455485,0.941012007735924,2.95531725883484,1.02439160019799,82.2854427974154,143.367540858989,127.830102622577,20.5270385742188,27.6085643768311,60.6639099121094,64.0,103.0,120.0,175.0,113.0,143.0,15786.0,82.2854427974154,143.367540858989,127.830102622577
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
