,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4306.0,2849.82039585367,0.959937507469386,3.56869912147522,1.59401487089511,115.68323269856,151.862749651649,172.110078959591,11.9064998626709,20.4313049316406,42.4907150268555,108.0,121.0,130.0,170.0,156.0,190.0,4314612.0,115.68323269856,151.862749651649,172.110078959591
40,1003,left caudal middle frontal,outer,7911.0,5528.4747595058,0.831004818204104,1.79770374298096,2.83742993099141,89.0691442295538,142.682720262925,182.223612691189,21.4517612457275,31.1035976409912,38.5639114379883,72.0,103.0,125.0,162.0,162.0,200.0,7934733.0,89.0691442295538,142.682720262925,182.223612691189
41,1005,left cuneus,outer,4290.0,4752.45546222399,0.932457969115739,2.76794767379761,2.12335490705141,113.070163170163,56.6268065268065,146.205594405594,17.5469532012939,33.6825637817383,48.5690498352051,100.0,123.0,37.0,80.0,116.0,167.0,4311450.0,113.070163170163,56.6268065268065,146.205594405594
42,1006,left entorhinal,outer,2065.0,1357.20480196808,0.882977594757355,2.13031053543091,1.52794520759194,100.167554479419,136.317675544794,111.654237288136,12.0762519836426,16.7575874328613,25.7261657714844,91.0,109.0,124.0,148.0,103.0,121.0,2077390.0,100.167554479419,136.317675544794,111.654237288136
43,1007,left fusiform,outer,11453.0,6482.79900762065,0.976053374735092,4.59704208374023,1.61434835934006,87.114467825024,95.5188160307343,114.185977473151,17.1173210144043,25.1431541442871,78.6890487670898,71.0,103.0,61.0,137.0,97.0,128.0,11533171.0,87.114467825024,95.5188160307343,114.185977473151
44,1008,left inferior parietal,outer,12173.0,8549.91036486652,0.864279685311954,1.98802590370178,0.502823749687474,81.5251786741148,68.281771132835,156.25170459213,22.9370918273926,37.1051979064941,45.5995330810547,68.0,99.0,48.0,91.0,131.0,181.0,12270384.0,81.5251786741148,68.281771132835,156.25170459213
45,1009,left inferior temporal,outer,13212.0,8347.79854251202,0.985969341307941,5.99066066741943,1.25753012316189,75.3374962155616,114.447926127763,110.580835603996,16.6120491027832,31.7980117797852,99.5171508789062,56.0,102.0,73.0,160.0,93.0,128.0,13330908.0,75.3374962155616,114.447926127763,110.580835603996
46,1010,left isthmus cingulate,outer,2646.0,2250.95785904444,0.946336538130448,3.0942234992981,0.475207773439221,114.020030234316,91.3253968253968,150.522297808012,14.6415357589722,18.8062744140625,45.3041839599609,101.0,120.0,83.0,104.0,130.0,167.0,2672460.0,114.020030234316,91.3253968253968,150.522297808012
47,1011,left lateral occipital,outer,13033.0,9661.24382856319,0.952502239089883,3.28373169898987,2.45280585271099,92.4676590194123,53.1703368372593,123.613366070743,18.6895961761475,42.5262832641602,61.3716201782227,66.0,119.0,35.0,81.0,103.0,157.0,13176363.0,92.4676590194123,53.1703368372593,123.613366070743
48,1012,left lateral orbitofrontal,outer,7921.0,5361.85131027471,0.982990277588337,5.44491481781006,1.41454088527964,98.8800656482767,174.49286706224,128.455245549804,11.7558679580688,29.0189571380615,64.0096969604492,81.0,117.0,145.0,203.0,118.0,143.0,8016052.0,98.8800656482767,174.49286706224,128.455245549804
