,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40556.50721492618,23061.0006578874,0.99310012508403,8.52736377716064,1.52482567045716,95.73177551428,143.937498613053,236.774793067483,26.7159519195557,91.8162994384766,227.816650390625,71.0,112.0,40.0,252.0,182.0,294.0,90126.0,95.73177551428,143.937498613053,236.774793067483
1,2,corticospinal_L,Left,20095.1044780612,13962.8640342146,0.972734600399737,4.3118109703064,1.55229073182032,89.9126657112146,143.669831601577,238.309812791114,31.4949645996094,92.9769287109375,135.800338745117,74.0,109.0,85.0,234.0,166.0,295.0,89312.0,89.9126657112146,143.669831601577,238.309812791114
2,3,inferior_fronto_occipital_L,Left,15367.876948904246,10019.5863104661,0.990717870408996,7.35650157928467,1.55528264897797,74.3446458376036,149.996222658194,203.361717080027,34.0883369445801,40.862720489502,250.770904541016,53.0,101.0,35.0,239.0,180.0,235.0,102453.0,74.3446458376036,149.996222658194,203.361717080027
3,4,inferior_longitudinal_fasciculus_L,Left,13049.48796935007,7491.26458024416,0.993317843432722,8.66469764709473,1.81886144716495,62.9296527466464,123.967654057036,185.751681092451,20.8578605651855,30.0073070526123,180.72705078125,40.0,102.0,36.0,194.0,160.0,219.0,115996.0,62.9296527466464,123.967654057036,185.751681092451
4,5,superior_longitudinal_fasciculus_L,Left,10905.698159839958,6972.47449781938,0.968975172813395,4.04599380493164,1.45289806038266,55.5591499896843,135.192861563854,218.502867753249,22.9805488586426,63.2832412719727,92.9791564941406,32.0,74.0,98.0,183.0,189.0,248.0,121175.0,55.5591499896843,135.192861563854,218.502867753249
5,6,uncinate_L,Left,2461.9382971934974,2844.00446279906,0.939900811689935,2.92870712280273,1.04961254523203,74.1853408883202,190.691464083349,182.53518552367,25.9251518249512,40.9529762268066,75.9271774291992,52.0,99.0,160.0,232.0,163.0,200.0,32826.0,74.1853408883202,190.691464083349,182.53518552367
6,7,corticospinal_R,Right,,,,,,,,,,,,,,,,,,,,,
7,8,inferior_fronto_occipital_R,Right,,,,,,,,,,,,,,,,,,,,,
8,9,inferior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
9,10,superior_longitudinal_fasciculus_R,Right,,,,,,,,,,,,,,,,,,,,,
10,11,uncinate_R,Right,,,,,,,,,,,,,,,,,,,,,
