,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,,,,,,,,,,,,,,,,,,,,,
4,7,left cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
5,10,left thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
6,11,left caudate,inner,,,,,,,,,,,,,,,,,,,,,
7,12,left putamen,inner,,,,,,,,,,,,,,,,,,,,,
8,13,left pallidium,inner,,,,,,,,,,,,,,,,,,,,,
9,15,4th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
10,16,brain stem,inner,,,,,,,,,,,,,,,,,,,,,
11,17,left hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
12,18,left amygdala,inner,,,,,,,,,,,,,,,,,,,,,
13,24,CSF,inner,,,,,,,,,,,,,,,,,,,,,
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,,,,,,,,,,,,,,,,,,,,,
21,46,right cerebellum white matter,inner,,,,,,,,,,,,,,,,,,,,,
22,49,right thalamus proper,inner,,,,,,,,,,,,,,,,,,,,,
23,50,right caudate,inner,,,,,,,,,,,,,,,,,,,,,
24,51,right putamen,inner,,,,,,,,,,,,,,,,,,,,,
25,52,right palladium,inner,,,,,,,,,,,,,,,,,,,,,
26,53,right hippocampus,inner,,,,,,,,,,,,,,,,,,,,,
27,54,right amygdala,inner,,,,,,,,,,,,,,,,,,,,,
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,,,,,,,,,,,,,,,,,,,,,
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,,,,,,,,,,,,,,,,,,,,,
37,631,cerebellar vermal lobules VI-VII,inner,,,,,,,,,,,,,,,,,,,,,
38,632,cerebellar vermal lobules VIII-X,inner,,,,,,,,,,,,,,,,,,,,,
39,1002,left caudal anterior cingulate,outer,4079.680607266724,2695.17355039711,0.951696252227741,3.25689291954041,1.51500846197735,105.087800573572,189.391683212001,242.291197882197,14.9914426803589,28.191442489624,48.8255233764648,97.0,112.0,166.0,213.0,221.0,260.0,9084132.0,105.087800573572,189.391683212001,242.291197882197
40,1003,left caudal middle frontal,outer,6875.06731941551,5349.94322779486,0.819090188942164,1.74317836761475,2.22611979663604,70.8067809922765,179.985207487891,260.262010734389,30.766788482666,38.0343246459961,53.6319999694824,45.0,92.0,155.0,206.0,232.0,282.0,15323834.0,70.8067809922765,179.985207487891,260.262010734389
41,1005,left cuneus,outer,3298.0343228168786,4659.61298046409,0.892894597230636,2.2209107875824,2.05597910626999,99.1829717560377,61.7605403192796,221.954018283531,24.8066596984863,47.5041465759277,55.093376159668,80.0,111.0,32.0,85.0,191.0,252.0,7365645.0,99.1829717560377,61.7605403192796,221.954018283531
42,1006,left entorhinal,outer,2340.4388747401536,1578.55444194484,0.83887718952437,1.83715212345123,2.14294588903987,81.6904441453567,164.014228033071,165.350701788118,16.8078727722168,26.7110652923584,30.8786201477051,66.0,96.0,146.0,180.0,154.0,178.0,5232206.0,81.6904441453567,164.014228033071,165.350701788118
43,1007,left fusiform,outer,9966.102626200765,6697.00708647596,0.974081862550498,4.42094898223877,1.54692936522268,65.3735494649388,108.981171264731,176.793832121732,21.8710479736328,29.6382617950439,96.690788269043,46.0,83.0,62.0,163.0,152.0,196.0,22302029.0,65.3735494649388,108.981171264731,176.793832121732
44,1008,left inferior parietal,outer,14108.782933998853,10376.1358216294,0.871076551353793,2.03604912757874,2.06835272501014,59.6266385991771,79.0719867317322,236.711255701209,30.9364261627197,51.9804420471191,62.9880828857422,37.0,83.0,45.0,113.0,213.0,270.0,31603824.0,59.6266385991771,79.0719867317322,236.711255701209
45,1009,left inferior temporal,outer,14237.932320088148,9336.25258437412,0.986626103640878,6.13497734069824,1.30562074804172,50.8343552465234,136.70992414665,168.018078381795,21.6460838317871,39.5569000244141,132.798233032227,28.0,88.0,77.0,190.0,144.0,198.0,31924760.0,50.8343552465234,136.70992414665,168.018078381795
46,1010,left isthmus cingulate,outer,2544.2879057452083,2213.03072225946,0.942512373822617,2.99247765541077,0.822963252279585,102.859391581181,105.034488857446,226.109126282278,19.3285827636719,24.1098499298096,57.8403511047363,86.0,111.0,92.0,124.0,194.0,249.0,5710540.0,102.859391581181,105.034488857446,226.109126282278
47,1011,left lateral occipital,outer,12675.539746910334,9826.06114563866,0.945229528153454,3.06366515159607,2.37184892108642,70.8423743254757,55.1979906276626,199.159507242261,25.6806735992432,54.4528884887695,78.6769866943359,42.0,106.0,29.0,94.0,173.0,236.0,28477848.0,70.8423743254757,55.1979906276626,199.159507242261
48,1012,left lateral orbitofrontal,outer,8161.61120383814,6301.849725762,0.97026508893641,4.13146734237671,1.42647803253253,82.6782819650438,210.881843744831,183.977614820533,19.4341564178467,41.373462677002,80.2915802001953,54.0,107.0,173.0,253.0,167.0,204.0,18354644.0,82.6782819650438,210.881843744831,183.977614820533
